County_State,County,State,SVI_CTGY,Metro_status,Census2019,FIPS,Census2019_65PlusPop,Census2019_18to64Pop
van buren_ar,Van Buren County,AR,3.0,0.0,16545.0,05141,4416.0,8911.0
st. lucie_fl,St. Lucie County,FL,3.0,1.0,328297.0,12111,80928.0,183258.0
unknown_wy,Unknown County,WY,,,,UNK,,
oswego_ny,Oswego County,NY,3.0,1.0,117124.0,36075,19686.0,72960.0
liberty_fl,Liberty County,FL,4.0,0.0,8354.0,12077,1256.0,5646.0
livingston_ny,Livingston County,NY,2.0,1.0,62914.0,36051,11536.0,40329.0
nelson_nd,Nelson County,ND,1.0,0.0,2879.0,38063,764.0,1558.0
thomas_ga,Thomas County,GA,4.0,0.0,44451.0,13275,8304.0,25628.0
st. louis_mo,St. Louis County,MO,2.0,1.0,994205.0,29189,184280.0,592074.0
george_ms,George County,MS,3.0,0.0,24500.0,28039,3579.0,14443.0
palm beach_fl,Palm Beach County,FL,3.0,1.0,1496770.0,12099,364544.0,848447.0
somerset_md,Somerset County,MD,4.0,1.0,25616.0,24039,4436.0,16848.0
sebastian_ar,Sebastian County,AR,4.0,1.0,127827.0,05131,20986.0,76168.0
dunn_nd,Dunn County,ND,1.0,0.0,4424.0,38025,714.0,2600.0
converse_wy,Converse County,WY,1.0,0.0,13822.0,56009,2379.0,8069.0
dekalb_il,DeKalb County,IL,2.0,1.0,104897.0,17037,13552.0,68878.0
montezuma_co,Montezuma County,CO,2.0,0.0,26183.0,08083,6004.0,14520.0
mccone_mt,McCone County,MT,1.0,0.0,1664.0,30055,451.0,862.0
floyd_va,Floyd County,VA,1.0,1.0,15749.0,51063,3698.0,9004.0
ouachita parish_la,Ouachita Parish,LA,4.0,1.0,153279.0,22073,23510.0,92124.0
camden_ga,Camden County,GA,3.0,0.0,54666.0,13039,7776.0,33707.0
travis_tx,Travis County,TX,2.0,1.0,1273954.0,48453,129553.0,874022.0
otsego_mi,Otsego County,MI,2.0,0.0,24668.0,26137,5363.0,14182.0
boyd_ky,Boyd County,KY,3.0,1.0,46718.0,21019,9334.0,27430.0
preston_wv,Preston County,WV,3.0,1.0,33432.0,54077,6981.0,20062.0
columbia_pa,Columbia County,PA,2.0,1.0,64964.0,42037,13032.0,40539.0
carroll_oh,Carroll County,OH,1.0,1.0,26914.0,39019,5815.0,15478.0
lucas_oh,Lucas County,OH,3.0,1.0,428348.0,39095,71542.0,258499.0
minidoka_id,Minidoka County,ID,3.0,0.0,21039.0,16067,3417.0,11605.0
bollinger_mo,Bollinger County,MO,2.0,1.0,12133.0,29017,2556.0,7005.0
washington_ri,Washington County,RI,1.0,1.0,125577.0,44009,26959.0,78327.0
pembina_nd,Pembina County,ND,1.0,0.0,6801.0,38067,1622.0,3781.0
duplin_nc,Duplin County,NC,4.0,0.0,58741.0,37061,11405.0,33355.0
hot springs_wy,Hot Springs County,WY,1.0,0.0,4413.0,56017,1221.0,2285.0
kewaunee_wi,Kewaunee County,WI,1.0,1.0,20434.0,55061,4276.0,11768.0
clackamas_or,Clackamas County,OR,1.0,1.0,418187.0,41005,78457.0,250913.0
brazos_tx,Brazos County,TX,3.0,1.0,229211.0,48041,21693.0,160232.0
prince george_va,Prince George County,VA,2.0,1.0,38353.0,51149,5531.0,24380.0
cavalier_nd,Cavalier County,ND,1.0,0.0,3762.0,38019,1031.0,1879.0
hickory_mo,Hickory County,MO,2.0,0.0,9544.0,29085,3175.0,4772.0
spotsylvania_va,Spotsylvania County,VA,1.0,1.0,136215.0,51177,20070.0,82712.0
chesterfield_va,Chesterfield County,VA,1.0,1.0,352802.0,51041,54353.0,215438.0
fulton_pa,Fulton County,PA,1.0,0.0,14530.0,42057,3198.0,8457.0
todd_sd,Todd County,SD,4.0,0.0,10177.0,46121,763.0,5172.0
wheeler_tx,Wheeler County,TX,3.0,0.0,5056.0,48483,1002.0,2770.0
mahnomen_mn,Mahnomen County,MN,4.0,0.0,5527.0,27087,954.0,2815.0
harrisonburg city_va,Harrisonburg city,VA,4.0,1.0,53016.0,51660,5176.0,39041.0
vernon_mo,Vernon County,MO,2.0,0.0,20563.0,29217,4059.0,11655.0
price_wi,Price County,WI,1.0,0.0,13351.0,55099,3533.0,7422.0
gallia_oh,Gallia County,OH,3.0,0.0,29898.0,39053,5766.0,17322.0
crittenden_ky,Crittenden County,KY,2.0,0.0,8806.0,21055,1880.0,4985.0
washington_me,Washington County,ME,3.0,0.0,31379.0,23029,7793.0,17665.0
clay_ia,Clay County,IA,2.0,0.0,16016.0,19041,3386.0,8989.0
donley_tx,Donley County,TX,2.0,0.0,3278.0,48129,804.0,1839.0
vernon_wi,Vernon County,WI,2.0,0.0,30822.0,55123,6152.0,16659.0
barren_ky,Barren County,KY,4.0,0.0,44249.0,21009,7969.0,25892.0
hamilton_tn,Hamilton County,TN,2.0,1.0,367804.0,47065,65976.0,225871.0
muskingum_oh,Muskingum County,OH,3.0,0.0,86215.0,39119,15699.0,51078.0
lincoln_nm,Lincoln County,NM,2.0,0.0,19572.0,35027,5717.0,10286.0
branch_mi,Branch County,MI,3.0,0.0,43517.0,26023,8129.0,25392.0
lee_nc,Lee County,NC,4.0,0.0,61779.0,37105,10404.0,36732.0
delaware_ia,Delaware County,IA,1.0,0.0,17011.0,19055,3366.0,9630.0
prairie_mt,Prairie County,MT,1.0,0.0,1077.0,30079,361.0,516.0
cowlitz_wa,Cowlitz County,WA,4.0,1.0,110593.0,53015,21379.0,64046.0
caledonia_vt,Caledonia County,VT,2.0,0.0,29993.0,50005,6616.0,17639.0
schleicher_tx,Schleicher County,TX,3.0,0.0,2793.0,48413,559.0,1567.0
comanche_ks,Comanche County,KS,1.0,0.0,1700.0,20033,434.0,863.0
bon homme_sd,Bon Homme County,SD,1.0,0.0,6901.0,46009,1434.0,4129.0
emmons_nd,Emmons County,ND,1.0,0.0,3241.0,38029,911.0,1697.0
wilkinson_ms,Wilkinson County,MS,4.0,0.0,8630.0,28157,1536.0,5300.0
walthall_ms,Walthall County,MS,4.0,0.0,14286.0,28147,2846.0,8230.0
sullivan_in,Sullivan County,IN,3.0,1.0,20669.0,18153,3820.0,12924.0
hodgeman_ks,Hodgeman County,KS,1.0,0.0,1794.0,20083,438.0,945.0
hand_sd,Hand County,SD,1.0,0.0,3191.0,46059,821.0,1680.0
franklin_fl,Franklin County,FL,4.0,0.0,12125.0,12037,2926.0,7332.0
ketchikan gateway borough_ak,Ketchikan Gateway Borough,AK,3.0,0.0,13901.0,02130,2291.0,8593.0
san juan_ut,San Juan County,UT,4.0,0.0,15308.0,49037,2281.0,8541.0
monroe_fl,Monroe County,FL,2.0,0.0,74228.0,12087,17628.0,45349.0
grant_ky,Grant County,KY,3.0,1.0,25069.0,21081,3520.0,14976.0
lincoln_me,Lincoln County,ME,1.0,0.0,34634.0,23015,9763.0,19049.0
shelby_ky,Shelby County,KY,2.0,1.0,49024.0,21211,7754.0,30284.0
noble_oh,Noble County,OH,2.0,0.0,14424.0,39121,4080.0,7652.0
dickens_tx,Dickens County,TX,4.0,0.0,2211.0,48125,525.0,1284.0
putnam_wv,Putnam County,WV,1.0,1.0,56450.0,54079,10668.0,33402.0
unknown_va,Unknown County,VA,,,,UNK,,
o'brien_ia,O'Brien County,IA,1.0,0.0,13753.0,19141,2840.0,7627.0
menominee_wi,Menominee County,WI,4.0,0.0,4556.0,55078,637.0,2404.0
orange_vt,Orange County,VT,1.0,0.0,28892.0,50017,6366.0,17290.0
dubuque_ia,Dubuque County,IA,1.0,1.0,97311.0,19061,17819.0,57372.0
oneida_id,Oneida County,ID,2.0,0.0,4531.0,16071,926.0,2321.0
madera_ca,Madera County,CA,4.0,1.0,157327.0,06039,22573.0,91605.0
bourbon_ky,Bourbon County,KY,3.0,1.0,19788.0,21017,3897.0,11434.0
st. clair_il,St. Clair County,IL,3.0,1.0,259686.0,17163,42597.0,156540.0
emery_ut,Emery County,UT,2.0,0.0,10012.0,49015,1768.0,5400.0
des moines_ia,Des Moines County,IA,2.0,0.0,38967.0,19057,8264.0,21915.0
lee_ms,Lee County,MS,4.0,0.0,85436.0,28081,12956.0,51174.0
logan_oh,Logan County,OH,2.0,0.0,45672.0,39091,8557.0,26582.0
hayes_ne,Hayes County,NE,1.0,0.0,922.0,31085,258.0,448.0
marion_tx,Marion County,TX,3.0,0.0,9854.0,48315,2697.0,5375.0
unicoi_tn,Unicoi County,TN,4.0,1.0,17883.0,47171,4164.0,10404.0
echols_ga,Echols County,GA,3.0,1.0,4006.0,13101,553.0,2410.0
guilford_nc,Guilford County,NC,3.0,1.0,537174.0,37081,83442.0,334798.0
clark_il,Clark County,IL,1.0,0.0,15441.0,17023,3115.0,8883.0
wyandotte_ks,Wyandotte County,KS,4.0,1.0,165429.0,20209,20795.0,98910.0
lebanon_pa,Lebanon County,PA,3.0,1.0,141793.0,42075,28173.0,81466.0
bedford_tn,Bedford County,TN,4.0,0.0,49713.0,47003,7549.0,29559.0
los angeles_ca,Los Angeles County,CA,4.0,1.0,10039107.0,06037,1413753.0,6480804.0
new hanover_nc,New Hanover County,NC,2.0,1.0,234473.0,37129,43147.0,148665.0
tioga_ny,Tioga County,NY,1.0,1.0,48203.0,36107,10094.0,28166.0
wagoner_ok,Wagoner County,OK,2.0,1.0,81289.0,40145,13651.0,48158.0
sherman_or,Sherman County,OR,1.0,0.0,1780.0,41055,453.0,990.0
riley_ks,Riley County,KS,2.0,1.0,74232.0,20161,7282.0,54831.0
geauga_oh,Geauga County,OH,1.0,1.0,93649.0,39055,19803.0,52739.0
eddy_nm,Eddy County,NM,3.0,0.0,58460.0,35015,8535.0,34411.0
hopewell city_va,Hopewell city,VA,4.0,1.0,22529.0,51670,3538.0,13140.0
lehigh_pa,Lehigh County,PA,3.0,1.0,369318.0,42077,63184.0,223008.0
allegan_mi,Allegan County,MI,1.0,0.0,118081.0,26005,20099.0,69884.0
big horn_wy,Big Horn County,WY,2.0,0.0,11790.0,56003,2578.0,6317.0
falls_tx,Falls County,TX,4.0,1.0,17297.0,48145,3226.0,10445.0
lewis_mo,Lewis County,MO,2.0,0.0,9776.0,29111,1835.0,5782.0
zapata_tx,Zapata County,TX,4.0,0.0,14179.0,48505,1866.0,7625.0
meigs_oh,Meigs County,OH,3.0,0.0,22907.0,39105,4682.0,13402.0
benewah_id,Benewah County,ID,3.0,0.0,9298.0,16009,2118.0,5127.0
cortland_ny,Cortland County,NY,2.0,0.0,47581.0,36023,8035.0,30421.0
okanogan_wa,Okanogan County,WA,4.0,0.0,42243.0,53047,9311.0,23099.0
campbell_ky,Campbell County,KY,1.0,1.0,93584.0,21037,15068.0,59074.0
franklin_tx,Franklin County,TX,3.0,0.0,10725.0,48159,2367.0,5876.0
salem_nj,Salem County,NJ,3.0,1.0,62385.0,34033,11871.0,37180.0
wright_mn,Wright County,MN,1.0,1.0,138377.0,27171,17973.0,82042.0
franklin_vt,Franklin County,VT,1.0,1.0,49402.0,50011,8246.0,30322.0
crawford_mo,Crawford County,MO,4.0,0.0,23920.0,29055,4808.0,13729.0
floyd_ia,Floyd County,IA,2.0,0.0,15642.0,19067,3478.0,8603.0
bailey_tx,Bailey County,TX,4.0,0.0,7000.0,48017,1036.0,3810.0
greeley_ne,Greeley County,NE,1.0,0.0,2356.0,31077,597.0,1218.0
butte_id,Butte County,ID,1.0,1.0,2597.0,16023,614.0,1352.0
bradley_tn,Bradley County,TN,3.0,1.0,108110.0,47011,18724.0,65744.0
kittitas_wa,Kittitas County,WA,2.0,0.0,47935.0,53037,8030.0,31839.0
martin_fl,Martin County,FL,2.0,1.0,161000.0,12085,50760.0,84156.0
okaloosa_fl,Okaloosa County,FL,2.0,1.0,210738.0,12091,34376.0,129524.0
jefferson_ms,Jefferson County,MS,4.0,0.0,6990.0,28063,1215.0,4224.0
rawlins_ks,Rawlins County,KS,1.0,0.0,2530.0,20153,707.0,1272.0
horry_sc,Horry County,SC,3.0,1.0,354081.0,45051,88809.0,203073.0
lee_tx,Lee County,TX,3.0,0.0,17239.0,48287,3219.0,10273.0
wise_va,Wise County,VA,4.0,0.0,37383.0,51195,7165.0,23083.0
leslie_ky,Leslie County,KY,4.0,0.0,9877.0,21131,1846.0,5918.0
alpena_mi,Alpena County,MI,2.0,0.0,28405.0,26007,6781.0,16310.0
sussex_de,Sussex County,DE,2.0,1.0,234225.0,10005,67322.0,123963.0
johnson_il,Johnson County,IL,2.0,0.0,12417.0,17087,2718.0,7424.0
san miguel_co,San Miguel County,CO,1.0,0.0,8179.0,08113,1265.0,5500.0
worth_mo,Worth County,MO,1.0,0.0,2013.0,29227,522.0,1097.0
licking_oh,Licking County,OH,1.0,1.0,176862.0,39089,29644.0,106580.0
wayne_wv,Wayne County,WV,3.0,1.0,39402.0,54099,8560.0,22908.0
parker_tx,Parker County,TX,2.0,1.0,142878.0,48367,22331.0,85215.0
harrison_oh,Harrison County,OH,3.0,0.0,15040.0,39067,3280.0,8652.0
day_sd,Day County,SD,1.0,0.0,5424.0,46037,1421.0,2790.0
allegheny_pa,Allegheny County,PA,2.0,1.0,1216045.0,42003,235279.0,754193.0
yazoo_ms,Yazoo County,MS,4.0,1.0,29690.0,28163,3808.0,19734.0
wilson_ks,Wilson County,KS,3.0,0.0,8525.0,20205,1878.0,4602.0
chicot_ar,Chicot County,AR,4.0,0.0,10118.0,05017,2136.0,5765.0
kearny_ks,Kearny County,KS,2.0,0.0,3838.0,20093,632.0,2102.0
hempstead_ar,Hempstead County,AR,4.0,0.0,21532.0,05057,3982.0,12010.0
daviess_ky,Daviess County,KY,3.0,1.0,101511.0,21059,17547.0,59313.0
limestone_tx,Limestone County,TX,4.0,0.0,23437.0,48293,4670.0,13606.0
mitchell_ia,Mitchell County,IA,1.0,0.0,10586.0,19131,2265.0,5812.0
dixie_fl,Dixie County,FL,4.0,0.0,16826.0,12029,3984.0,9769.0
ottawa_ks,Ottawa County,KS,1.0,0.0,5704.0,20143,1213.0,3243.0
bates_mo,Bates County,MO,2.0,1.0,16172.0,29013,3165.0,9287.0
cerro gordo_ia,Cerro Gordo County,IA,1.0,0.0,42450.0,19033,9484.0,24139.0
guadalupe_tx,Guadalupe County,TX,2.0,1.0,166847.0,48187,23614.0,101964.0
lorain_oh,Lorain County,OH,3.0,1.0,309833.0,39093,58196.0,184133.0
queens_ny,Queens County,NY,3.0,1.0,2253858.0,36081,368333.0,1434066.0
cascade_mt,Cascade County,MT,2.0,1.0,81366.0,30013,15555.0,47574.0
jefferson parish_la,Jefferson Parish,LA,3.0,1.0,432493.0,22051,76503.0,260693.0
franklin_ky,Franklin County,KY,3.0,0.0,50991.0,21073,9381.0,31025.0
lake_in,Lake County,IN,3.0,1.0,485493.0,18089,82195.0,290670.0
ventura_ca,Ventura County,CA,2.0,1.0,846006.0,06111,136705.0,518390.0
conway_ar,Conway County,AR,4.0,0.0,20846.0,05029,4113.0,12028.0
unknown_ia,Unknown County,IA,,,,UNK,,
labette_ks,Labette County,KS,3.0,0.0,19618.0,20099,3825.0,11099.0
hendricks_in,Hendricks County,IN,1.0,1.0,170311.0,18063,24197.0,104082.0
charlotte_va,Charlotte County,VA,3.0,0.0,11880.0,51037,2687.0,6709.0
calaveras_ca,Calaveras County,CA,1.0,0.0,45905.0,06009,12866.0,25211.0
cowley_ks,Cowley County,KS,3.0,0.0,34908.0,20035,6560.0,20182.0
marshall_ks,Marshall County,KS,1.0,0.0,9707.0,20117,2148.0,5215.0
polk_wi,Polk County,WI,1.0,0.0,43783.0,55095,9334.0,25437.0
mayes_ok,Mayes County,OK,4.0,0.0,41100.0,40097,7766.0,23782.0
hancock_ia,Hancock County,IA,1.0,0.0,10630.0,19081,2420.0,5873.0
menominee_mi,Menominee County,MI,2.0,0.0,22780.0,26109,5826.0,12941.0
roger mills_ok,Roger Mills County,OK,2.0,0.0,3583.0,40129,787.0,1923.0
gray_tx,Gray County,TX,4.0,0.0,21886.0,48179,3531.0,12813.0
hidalgo_nm,Hidalgo County,NM,4.0,0.0,4198.0,35023,943.0,2307.0
warren_ms,Warren County,MS,4.0,0.0,45381.0,28149,7826.0,26851.0
polk_tn,Polk County,TN,2.0,1.0,16832.0,47139,3651.0,9966.0
wrangell city and borough_ak,Wrangell City and Borough,AK,3.0,0.0,2502.0,02275,614.0,1395.0
jim hogg_tx,Jim Hogg County,TX,4.0,0.0,5200.0,48247,890.0,2721.0
lincoln_wy,Lincoln County,WY,1.0,0.0,19830.0,56023,3576.0,11024.0
marinette_wi,Marinette County,WI,2.0,0.0,40350.0,55075,9894.0,22843.0
huntingdon_pa,Huntingdon County,PA,2.0,0.0,45144.0,42061,9639.0,27579.0
shackelford_tx,Shackelford County,TX,3.0,0.0,3265.0,48417,691.0,1828.0
jackson_ar,Jackson County,AR,4.0,0.0,16719.0,05067,3055.0,10303.0
desha_ar,Desha County,AR,4.0,0.0,11361.0,05041,2227.0,6264.0
boulder_co,Boulder County,CO,1.0,1.0,326196.0,08013,48358.0,216604.0
sumter_al,Sumter County,AL,4.0,0.0,12427.0,01119,2325.0,7742.0
bottineau_nd,Bottineau County,ND,1.0,0.0,6282.0,38009,1541.0,3398.0
owyhee_id,Owyhee County,ID,4.0,1.0,11823.0,16073,2134.0,6682.0
dallam_tx,Dallam County,TX,3.0,0.0,7287.0,48111,857.0,4105.0
haskell_tx,Haskell County,TX,4.0,0.0,5658.0,48207,1266.0,3436.0
boone_ky,Boone County,KY,1.0,1.0,133581.0,21015,18803.0,80262.0
orleans_ny,Orleans County,NY,3.0,1.0,40352.0,36073,7434.0,25121.0
nelson_va,Nelson County,VA,2.0,1.0,14930.0,51125,4203.0,8064.0
trinity_tx,Trinity County,TX,4.0,0.0,14651.0,48455,3956.0,7808.0
jefferson_oh,Jefferson County,OH,3.0,1.0,65325.0,39081,14419.0,38389.0
bamberg_sc,Bamberg County,SC,4.0,0.0,14066.0,45009,3152.0,8272.0
grant_wi,Grant County,WI,1.0,0.0,51439.0,55043,9079.0,31710.0
pike_pa,Pike County,PA,1.0,1.0,55809.0,42103,13111.0,32988.0
sarasota_fl,Sarasota County,FL,2.0,1.0,433742.0,12115,161948.0,210870.0
pulaski_in,Pulaski County,IN,1.0,0.0,12353.0,18131,2481.0,7135.0
lanier_ga,Lanier County,GA,4.0,1.0,10423.0,13173,1470.0,6459.0
sutton_tx,Sutton County,TX,3.0,0.0,3776.0,48435,723.0,2163.0
paulding_oh,Paulding County,OH,2.0,0.0,18672.0,39125,3561.0,10733.0
shoshone_id,Shoshone County,ID,4.0,0.0,12882.0,16079,2981.0,7264.0
rush_ks,Rush County,KS,1.0,0.0,3036.0,20165,772.0,1646.0
clinch_ga,Clinch County,GA,4.0,0.0,6618.0,13065,1110.0,3848.0
dimmit_tx,Dimmit County,TX,4.0,0.0,10124.0,48127,1749.0,5474.0
todd_mn,Todd County,MN,2.0,0.0,24664.0,27153,5451.0,13315.0
wheeler_ne,Wheeler County,NE,1.0,0.0,783.0,31183,223.0,410.0
lincoln_mt,Lincoln County,MT,2.0,0.0,19980.0,30053,5902.0,10501.0
sibley_mn,Sibley County,MN,1.0,1.0,14865.0,27143,2810.0,8640.0
clarendon_sc,Clarendon County,SC,4.0,0.0,33745.0,45027,8158.0,19210.0
bacon_ga,Bacon County,GA,4.0,0.0,11164.0,13005,1878.0,6453.0
fulton_ar,Fulton County,AR,3.0,0.0,12477.0,05049,3249.0,6594.0
cumberland_tn,Cumberland County,TN,3.0,0.0,60520.0,47035,18904.0,31179.0
cottle_tx,Cottle County,TX,4.0,0.0,1398.0,48101,339.0,738.0
washington_mn,Washington County,MN,1.0,1.0,262440.0,27163,40867.0,157900.0
union_nm,Union County,NM,3.0,0.0,4059.0,35059,887.0,2412.0
upson_ga,Upson County,GA,4.0,0.0,26320.0,13293,4882.0,15492.0
summit_co,Summit County,CO,1.0,0.0,31011.0,08117,4433.0,21549.0
franklin_ny,Franklin County,NY,3.0,0.0,50022.0,36033,8725.0,31702.0
van zandt_tx,Van Zandt County,TX,3.0,0.0,56590.0,48467,11495.0,32092.0
caddo parish_la,Caddo Parish,LA,4.0,1.0,240204.0,22017,42592.0,141287.0
buffalo_ne,Buffalo County,NE,2.0,0.0,49659.0,31019,7473.0,30607.0
gallatin_mt,Gallatin County,MT,1.0,0.0,114434.0,30031,15030.0,76858.0
elk_pa,Elk County,PA,1.0,0.0,29910.0,42047,6737.0,17436.0
washington_id,Washington County,ID,4.0,0.0,10194.0,16087,2643.0,5245.0
monroe_ia,Monroe County,IA,2.0,0.0,7707.0,19135,1564.0,4372.0
lewis_ny,Lewis County,NY,2.0,0.0,26296.0,36049,5000.0,15288.0
carroll_md,Carroll County,MD,1.0,1.0,168447.0,24013,29112.0,102975.0
wayne_nc,Wayne County,NC,4.0,1.0,123131.0,37191,20802.0,73229.0
madison_va,Madison County,VA,1.0,0.0,13261.0,51113,3036.0,7554.0
adams_oh,Adams County,OH,4.0,0.0,27698.0,39001,5112.0,15999.0
sevier_ar,Sevier County,AR,4.0,0.0,17007.0,05133,2542.0,9599.0
dallas_mo,Dallas County,MO,3.0,1.0,16878.0,29059,3507.0,9373.0
screven_ga,Screven County,GA,4.0,0.0,13966.0,13251,2730.0,8278.0
unknown_nv,Unknown County,NV,,,,UNK,,
dillingham census area_ak,Dillingham Census Area,AK,4.0,0.0,4916.0,02070,494.0,2877.0
yakutat city and borough_ak,Yakutat City and Borough,AK,3.0,0.0,579.0,02282,122.0,355.0
harris_ga,Harris County,GA,1.0,1.0,35236.0,13145,6807.0,20914.0
johnson_wy,Johnson County,WY,1.0,0.0,8445.0,56019,2078.0,4540.0
antelope_ne,Antelope County,NE,1.0,0.0,6298.0,31003,1515.0,3297.0
wayne_oh,Wayne County,OH,2.0,0.0,115710.0,39169,21182.0,66548.0
pawnee_ok,Pawnee County,OK,3.0,1.0,16376.0,40117,3193.0,9357.0
moniteau_mo,Moniteau County,MO,3.0,1.0,16132.0,29135,2610.0,9614.0
jefferson_ny,Jefferson County,NY,3.0,1.0,109834.0,36045,15611.0,67874.0
norfolk city_va,Norfolk city,VA,4.0,1.0,242742.0,51710,28107.0,167618.0
miami_oh,Miami County,OH,1.0,1.0,106987.0,39109,20255.0,62180.0
yalobusha_ms,Yalobusha County,MS,3.0,0.0,12108.0,28161,2545.0,6896.0
suffolk_ma,Suffolk County,MA,3.0,1.0,803907.0,25025,99229.0,573141.0
okeechobee_fl,Okeechobee County,FL,4.0,0.0,42168.0,12093,8482.0,24725.0
kandiyohi_mn,Kandiyohi County,MN,2.0,0.0,43199.0,27067,8244.0,24292.0
nantucket_ma,Nantucket County,MA,1.0,0.0,11399.0,25019,1692.0,7337.0
anderson_tx,Anderson County,TX,4.0,0.0,57735.0,48001,8658.0,38097.0
pemiscot_mo,Pemiscot County,MO,4.0,0.0,15805.0,29155,2783.0,8992.0
washington_md,Washington County,MD,3.0,1.0,151049.0,24043,26429.0,91854.0
grundy_tn,Grundy County,TN,4.0,0.0,13427.0,47061,2820.0,7742.0
adams_co,Adams County,CO,3.0,1.0,517421.0,08001,55528.0,326702.0
delaware_ny,Delaware County,NY,3.0,0.0,44135.0,36025,11116.0,25810.0
chester_sc,Chester County,SC,3.0,1.0,32244.0,45023,6184.0,18849.0
pleasants_wv,Pleasants County,WV,2.0,0.0,7460.0,54073,1461.0,4616.0
logan_nd,Logan County,ND,1.0,0.0,1850.0,38047,492.0,941.0
clark_nv,Clark County,NV,3.0,1.0,2266715.0,32003,342659.0,1403258.0
shiawassee_mi,Shiawassee County,MI,1.0,0.0,68122.0,26155,12971.0,40971.0
greene_in,Greene County,IN,2.0,0.0,31922.0,18055,6332.0,18702.0
bledsoe_tn,Bledsoe County,TN,4.0,0.0,15064.0,47007,2839.0,10037.0
berrien_ga,Berrien County,GA,4.0,0.0,19397.0,13019,3342.0,11418.0
coweta_ga,Coweta County,GA,1.0,1.0,148509.0,13077,21189.0,91566.0
northumberland_va,Northumberland County,VA,1.0,0.0,12095.0,51133,4540.0,5800.0
jones_ia,Jones County,IA,1.0,1.0,20681.0,19105,4375.0,11953.0
smyth_va,Smyth County,VA,4.0,0.0,30104.0,51173,6802.0,17550.0
champaign_oh,Champaign County,OH,2.0,0.0,38885.0,39021,7188.0,23032.0
jackson_or,Jackson County,OR,3.0,1.0,220944.0,41029,49848.0,125957.0
tishomingo_ms,Tishomingo County,MS,3.0,0.0,19383.0,28141,4024.0,11196.0
fauquier_va,Fauquier County,VA,1.0,1.0,71222.0,51061,12072.0,42698.0
calloway_ky,Calloway County,KY,2.0,0.0,39001.0,21035,6812.0,25201.0
white_ar,White County,AR,3.0,0.0,78753.0,05145,13195.0,47437.0
washington_va,Washington County,VA,2.0,1.0,53740.0,51191,12702.0,31375.0
benton_or,Benton County,OR,2.0,1.0,93053.0,41003,15639.0,62401.0
houston_tx,Houston County,TX,4.0,0.0,22968.0,48225,5176.0,13252.0
king_wa,King County,WA,2.0,1.0,2252782.0,53033,304315.0,1496851.0
union_tn,Union County,TN,3.0,1.0,19972.0,47173,3715.0,11958.0
uinta_wy,Uinta County,WY,2.0,0.0,20226.0,56041,3025.0,11449.0
essex_va,Essex County,VA,3.0,0.0,10953.0,51057,2600.0,6335.0
lunenburg_va,Lunenburg County,VA,4.0,0.0,12196.0,51111,2768.0,7124.0
saunders_ne,Saunders County,NE,1.0,1.0,21578.0,31155,4083.0,12233.0
schuylkill_pa,Schuylkill County,PA,2.0,0.0,141359.0,42107,29322.0,84239.0
richmond_ny,Richmond County,NY,2.0,1.0,476143.0,36085,79301.0,293156.0
hartford_ct,Hartford County,CT,3.0,1.0,891720.0,09003,155502.0,549955.0
maui_hi,Maui County,HI,2.0,1.0,167417.0,15009,31749.0,99534.0
union_pa,Union County,PA,2.0,0.0,44923.0,42119,8341.0,28665.0
tallapoosa_al,Tallapoosa County,AL,4.0,0.0,40367.0,01123,8987.0,23147.0
mendocino_ca,Mendocino County,CA,4.0,0.0,86749.0,06045,20025.0,48405.0
trinity_ca,Trinity County,CA,3.0,0.0,12285.0,06105,3475.0,6679.0
pottawattamie_ia,Pottawattamie County,IA,2.0,1.0,93206.0,19155,16732.0,54639.0
johnston_ok,Johnston County,OK,4.0,0.0,11085.0,40069,2191.0,6237.0
fulton_il,Fulton County,IL,3.0,0.0,34340.0,17057,7278.0,20385.0
perry_ms,Perry County,MS,3.0,1.0,11973.0,28111,2235.0,7085.0
bee_tx,Bee County,TX,4.0,0.0,32565.0,48025,4091.0,21651.0
washington_ut,Washington County,UT,2.0,1.0,177556.0,49053,39067.0,93108.0
dearborn_in,Dearborn County,IN,1.0,1.0,49458.0,18029,9064.0,29555.0
union_nj,Union County,NJ,3.0,1.0,556341.0,34039,81967.0,344516.0
hampton city_va,Hampton city,VA,3.0,1.0,134510.0,51650,21177.0,85166.0
durham_nc,Durham County,NC,3.0,1.0,321488.0,37063,43764.0,212065.0
saline_ar,Saline County,AR,2.0,1.0,122437.0,05125,22227.0,71953.0
caldwell_tx,Caldwell County,TX,4.0,1.0,43664.0,48055,6512.0,27001.0
fayette_ky,Fayette County,KY,2.0,1.0,323152.0,21067,44820.0,211168.0
cass_mn,Cass County,MN,2.0,0.0,29779.0,27021,7887.0,15699.0
oldham_ky,Oldham County,KY,1.0,1.0,66799.0,21185,9129.0,40729.0
weakley_tn,Weakley County,TN,3.0,0.0,33328.0,47183,6344.0,20573.0
allegany_md,Allegany County,MD,3.0,1.0,70416.0,24001,14471.0,43790.0
ohio_wv,Ohio County,WV,2.0,1.0,41411.0,54069,9205.0,24271.0
nassau_ny,Nassau County,NY,1.0,1.0,1356924.0,36059,246690.0,819278.0
middlesex_ma,Middlesex County,MA,1.0,1.0,1611699.0,25017,252286.0,1043797.0
hardin_ia,Hardin County,IA,1.0,0.0,16846.0,19083,3801.0,9757.0
