County_State,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count,county_svi
douglas_nv,9.0,0.198,0.045,0.152,douglas_nv,NV,Donald Trump,REP,21630,12495,34125,0.634,0.366,douglas_nv,Douglas County,NV,1.0,0.0,48905.0,14501.0,26586.0,douglas_nv,8854.0,18.1,1.0,0.0,24491.0,50.1,3.0,0.0,29290.0,59.9,4.0,41.0,douglas_nv,0.2538580442392953,0.3015316605128998,0.2155959329200499,0.2888015512423712,0.2930353778414248,0.0588235294117647,0.0968679434640796,0.3410433281759639,0.5481528017061136,0.3702898239524964,0.3449461570628084,0.3472445220373003,16,douglas_nv
douglas_or,29.0,0.232,0.041,0.191,douglas_or,OR,Donald Trump,REP,43298,21051,64349,0.673,0.327,douglas_or,Douglas County,OR,3.0,0.0,110980.0,29193.0,60420.0,douglas_or,15193.0,13.7,9.0,0.0,55772.0,50.3,11.0,0.0,65589.0,59.1,12.0,43.1,douglas_or,0.1496923622356475,0.151456257740174,0.1166195086818445,0.2192260939792188,0.167679677358749,0.0,0.0648615714114269,0.6353401558302485,0.7664357495638046,0.2283418092187254,0.745761263997489,0.6657448307377011,22,douglas_or
douglas_sd,8.0,0.155,0.049,0.106,douglas_sd,SD,Donald Trump,REP,1468,239,1707,0.86,0.14,douglas_sd,Douglas County,SD,1.0,0.0,2921.0,702.0,1458.0,douglas_sd,79.0,2.7,1.0,0.0,0.0,0.0,2.0,0.0,1815.0,62.1,4.0,44.0,douglas_sd,,,,,,0.0,0.1331058020477815,0.3165,0.5038,0.1178,0.7758,0.4115,1,douglas_sd
douglas_wa,14.0,0.224,0.054,0.17,douglas_wa,WA,Donald Trump,REP,12955,8353,21308,0.608,0.392,douglas_wa,Douglas County,WA,4.0,1.0,43429.0,7885.0,24361.0,douglas_wa,7948.0,18.3,13.0,0.0,24151.0,55.6,15.0,0.0,28819.0,66.4,16.0,43.1,douglas_wa,0.1782762042449861,0.1036257000665651,0.1704362883685782,0.207981020768723,0.194190935127555,0.0,0.1033815958038239,0.535213693166711,0.8733087718450122,0.6824962727514442,0.7235809093326243,0.7431636097749631,8,douglas_wa
douglas_wi,12.0,0.255,0.107,0.148,douglas_wi,WI,Joe Biden,DEM,13218,11459,24677,0.464,0.536,douglas_wi,Douglas County,WI,2.0,1.0,43150.0,8288.0,26418.0,douglas_wi,5444.0,12.6,5.0,0.0,18313.0,42.4,6.0,0.0,24130.0,55.9,7.0,45.4,douglas_wi,0.1673423769891046,0.2290153587545048,0.1091642725853605,0.2553160125959176,0.1893384853785794,0.0,0.0615409428136952,0.3994434265702041,0.5579902769457629,0.1395981037740196,0.6284739873738537,0.4219119810146998,12,douglas_wi
drew_ar,8.0,0.253,0.096,0.157,drew_ar,AR,Donald Trump,REP,4349,2559,6908,0.63,0.37,drew_ar,Drew County,AR,4.0,0.0,18219.0,3316.0,10968.0,drew_ar,2841.0,15.6,13.0,0.0,8574.0,47.1,14.0,0.0,10167.0,55.8,15.0,39.4,drew_ar,0.1269184659535404,0.2061200742285913,0.0721904079500871,0.3055617417151565,0.1519878712266212,0.0,0.0577775375635066,0.6955236406874933,0.6678657442438656,0.2974180196735488,0.5972226353907686,0.6404707491082045,5,drew_ar
dupage_il,43.0,0.106,0.032,0.073,dupage_il,IL,Joe Biden,DEM,281222,203842,485064,0.42,0.58,dupage_il,DuPage County,IL,1.0,1.0,922921.0,148998.0,566345.0,dupage_il,151785.0,16.4,1.0,0.0,686407.0,74.4,4.0,0.0,767389.0,83.1,4.0,54.8,dupage_il,0.2008416962758554,0.1778432619640454,0.2134561160105677,0.2509336641085563,0.2161136923125247,0.0,0.0582499680705945,0.2597775424124463,0.2384052048687245,0.5521395481372009,0.3164482157633596,0.2684514193291498,216,dupage_il
dubois_in,12.0,0.239,0.044,0.195,dubois_in,IN,Donald Trump,REP,15033,6737,21770,0.691,0.309,dubois_in,Dubois County,IN,1.0,0.0,42736.0,7634.0,24689.0,dubois_in,8152.0,19.1,1.0,0.0,22063.0,51.6,3.0,0.0,26328.0,61.6,4.0,47.4,dubois_in,0.194136600165475,0.2992443244479095,0.2260723609399264,0.2620515716237477,0.2906686912882743,0.0,0.0566033287755198,0.3417846103069452,0.451741534254326,0.2469174242067047,0.4911836673110472,0.358518567589231,7,dubois_in
dubuque_ia,19.0,0.179,0.049,0.13,dubuque_ia,IA,Donald Trump,REP,27214,26712,53926,0.505,0.495,dubuque_ia,Dubuque County,IA,1.0,1.0,97311.0,17819.0,57372.0,dubuque_ia,18961.0,19.5,1.0,0.0,57715.0,59.3,4.0,0.0,66533.0,68.4,4.0,55.0,dubuque_ia,0.2471299230084326,0.262548540303283,0.1355603166348981,0.2211763214826926,0.2260994808962162,0.0,0.037261626825892,0.3611766440776017,0.4807500289250222,0.1848037778145079,0.4471861428482882,0.3371516363298279,26,dubuque_ia
duchesne_ut,13.0,0.356,0.097,0.259,duchesne_ut,UT,Donald Trump,REP,7513,1011,8524,0.881,0.119,duchesne_ut,Duchesne County,UT,2.0,0.0,19938.0,2481.0,10793.0,duchesne_ut,2077.0,10.4,5.0,0.0,7979.0,40.0,6.0,0.0,10501.0,52.7,7.0,35.3,duchesne_ut,0.0846546513784092,0.1886836594232085,0.1386885840050771,0.1672128085205596,0.067506024422516,0.0,0.1463474949305109,0.6302722834957218,0.6123554577377714,0.3662363470003462,0.7065172807755082,0.64249921361096,3,duchesne_ut
dundy_ne,6.0,0.275,0.052,0.223,dundy_ne,NE,Donald Trump,REP,883,120,1003,0.88,0.12,dundy_ne,Dundy County,NE,2.0,0.0,1693.0,443.0,944.0,dundy_ne,283.0,16.7,5.0,0.0,615.0,36.3,6.0,0.0,698.0,41.2,6.0,44.9,dundy_ne,,,,,,0.0,0.1888284725654967,0.4652,0.7634,0.4516,0.4479,0.5282,1,dundy_ne
dunklin_mo,13.0,0.342,0.067,0.275,dunklin_mo,MO,Donald Trump,REP,8135,2284,10419,0.781,0.219,dunklin_mo,Dunklin County,MO,4.0,0.0,29131.0,5480.0,16237.0,dunklin_mo,2646.0,9.1,13.0,0.0,9974.0,34.2,13.0,0.0,12651.0,43.4,14.0,29.4,dunklin_mo,0.1057520706390397,0.0901596953558887,0.210717543698246,0.2692448701667519,0.1300584590781306,0.0,0.1468055738135927,0.8452050907059288,0.9321368246352044,0.3475386683317996,0.6062384810043381,0.7961807677139476,10,dunklin_mo
dunn_nd,12.0,0.382,0.062,0.32,dunn_nd,ND,Donald Trump,REP,1951,387,2338,0.834,0.166,dunn_nd,Dunn County,ND,1.0,0.0,4424.0,714.0,2600.0,dunn_nd,440.0,9.9,1.0,0.0,973.0,22.0,1.0,0.0,1330.0,30.1,1.0,38.0,dunn_nd,,,,,,0.0,0.1942101664007294,0.2781,0.5232,0.432,0.7111,0.4636,1,dunn_nd
dunn_wi,22.0,0.341,0.078,0.262,dunn_wi,WI,Donald Trump,REP,13173,10351,23524,0.56,0.44,dunn_wi,Dunn County,WI,1.0,0.0,45368.0,7298.0,29205.0,dunn_wi,5798.0,12.8,1.0,0.0,19975.0,44.0,3.0,0.0,23515.0,51.8,3.0,56.2,dunn_wi,0.1711123753560799,0.2405659339379301,0.0937579701374006,0.2330736912131317,0.1087064066977786,0.0,0.0599802238302845,0.3811017349094341,0.4277555890152367,0.2119939413007326,0.6543006719403119,0.4079551642770461,8,dunn_wi
duplin_nc,19.0,0.204,0.064,0.14,duplin_nc,NC,Donald Trump,REP,13793,8922,22715,0.607,0.393,duplin_nc,Duplin County,NC,4.0,0.0,58741.0,11405.0,33355.0,duplin_nc,7186.0,12.2,13.0,0.0,22862.0,38.9,14.0,0.0,34389.0,58.5,15.0,21.9,duplin_nc,0.0783583319234029,0.0983377584006912,0.1610225997689878,0.171018094736413,0.0960242308435267,0.0,0.1775761064643933,0.8584407724086554,0.8243405455284277,0.726780354542684,0.7368739290914632,0.8778800091429346,11,duplin_nc
durham_nc,15.0,0.078,0.03,0.048,durham_nc,NC,Joe Biden,DEM,144688,35226,179914,0.196,0.804,durham_nc,Durham County,NC,3.0,1.0,321488.0,43764.0,212065.0,durham_nc,60374.0,18.8,9.0,0.0,211314.0,65.7,12.0,0.0,316876.0,95.0,12.0,28.9,durham_nc,0.3150326915357153,0.3162197519040404,0.2147005482889405,0.3107370538711433,0.3292495860242753,0.0333333333333333,0.1206026523527983,0.466269130143773,0.3568646164850091,0.6931492384820825,0.5570607780541101,0.5090846105136062,58,durham_nc
dutchess_ny,34.0,0.155,0.042,0.113,dutchess_ny,NY,Joe Biden,DEM,81443,69302,150745,0.46,0.54,dutchess_ny,Dutchess County,NY,2.0,1.0,294218.0,53399.0,185929.0,dutchess_ny,34791.0,11.8,5.0,0.0,187322.0,63.7,8.0,0.0,230131.0,78.2,8.0,50.2,dutchess_ny,0.2248540426576771,0.2463109910979701,0.1791067175514678,0.2835676924776802,0.2404488593568994,0.0126582278481012,0.049343803308503,0.3740148311733596,0.388695229027858,0.4843794464633066,0.5853228354397492,0.4420879730889275,78,dutchess_ny
duval_fl,35.0,0.213,0.072,0.141,duval_fl,FL,Joe Biden,DEM,252556,240264,492820,0.488,0.512,duval_fl,Duval County,FL,3.0,1.0,957755.0,138594.0,603413.0,duval_fl,138687.0,14.5,9.0,0.0,547974.0,57.2,11.0,0.0,667624.0,69.7,12.0,36.3,duval_fl,0.2863433086617852,0.2896914918547278,0.19758721637888,0.2847360222107507,0.291240285670058,0.0,0.1171181601096697,0.5269795273682172,0.5226654727345712,0.5755783961550655,0.5350270212252591,0.5522382962447618,173,duval_fl
duval_tx,7.0,0.162,0.067,0.095,duval_tx,TX,Joe Biden,DEM,2575,2478,5053,0.49,0.51,duval_tx,Duval County,TX,4.0,0.0,11157.0,2031.0,6267.0,duval_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8163.0,73.2,16.0,39.0,duval_tx,0.0823867303231128,0.0122991869649989,0.08348444964982,0.2111959043163479,0.0485176256632576,0.0,0.2339057683839718,0.8988818229854689,0.9743859445178336,0.876678678996037,0.795567107001321,0.9568839101717304,3,duval_tx
dyer_tn,11.0,0.318,0.096,0.222,dyer_tn,TN,Donald Trump,REP,11768,3311,15079,0.78,0.22,dyer_tn,Dyer County,TN,4.0,0.0,37159.0,6670.0,21664.0,dyer_tn,4370.0,11.8,13.0,0.0,13365.0,36.0,13.0,0.0,16795.0,45.2,14.0,36.1,dyer_tn,0.126083004830718,0.1376484594641623,0.1656627032557419,0.2668452935959068,0.1974776655545055,0.0,0.0904300617415371,0.7125607196082606,0.8742760112837982,0.2654247019374068,0.5646136416861827,0.6685508249946774,8,dyer_tn
eagle_co,13.0,0.073,0.021,0.052,eagle_co,CO,Joe Biden,DEM,18588,10552,29140,0.362,0.638,eagle_co,Eagle County,CO,1.0,0.0,55127.0,6836.0,36485.0,eagle_co,195.0,0.4,1.0,0.0,41526.0,75.3,4.0,0.0,54563.0,95.0,4.0,43.7,eagle_co,0.1522192932638903,0.0574895422883803,0.2837536131347634,0.2191241673441925,0.1723738901979589,0.0,0.1506705668083227,0.236697183435436,0.0943822525157753,0.6455377173133175,0.4658883731626101,0.2861789355556782,14,eagle_co
early_ga,7.0,0.194,0.075,0.119,early_ga,GA,Donald Trump,REP,2710,2478,5188,0.522,0.478,early_ga,Early County,GA,4.0,0.0,10190.0,1965.0,5692.0,early_ga,354.0,3.5,13.0,0.0,1873.0,18.4,13.0,0.0,5485.0,53.8,15.0,33.3,early_ga,0.1714979883263941,0.3255800562073788,0.0811936142809272,0.1905312782720989,0.1495595767578927,0.0,0.1545226130653266,0.8057084557402396,0.7923496810977967,0.3353929744878237,0.7195712988017009,0.7752698782373406,5,early_ga
east baton rouge parish_la,26.0,0.208,0.069,0.138,east baton rouge parish_la,LA,Joe Biden,DEM,115577,92605,208182,0.445,0.555,east baton rouge parish_la,East Baton Rouge Parish,LA,3.0,1.0,440059.0,64429.0,275557.0,east baton rouge parish_la,62744.0,14.3,9.0,0.0,231798.0,52.7,11.0,0.0,274912.0,62.5,12.0,41.2,east baton rouge parish_la,0.3262909337285599,0.3107913734162963,0.2220718670317879,0.2984584343185379,0.3071551688851968,0.0108695652173913,0.0930636306727854,0.4835316442014528,0.5093918609573649,0.5268644674325705,0.4879092237229055,0.4985346507721338,91,east baton rouge parish_la
east carroll parish_la,4.0,0.211,0.088,0.123,east carroll parish_la,LA,Joe Biden,DEM,1900,1136,3036,0.374,0.626,east carroll parish_la,East Carroll Parish,LA,4.0,0.0,6861.0,1047.0,4176.0,east carroll parish_la,1353.0,19.7,13.0,0.0,2729.0,39.8,14.0,0.0,3583.0,52.2,15.0,39.7,east carroll parish_la,0.2468369974969987,0.4852051147023631,0.0972749368199914,0.0932649094425836,0.2195849797534734,0.0,0.0725259515570934,0.7650759861591696,0.4561595155709342,0.4667462975778547,0.7743864775086505,0.6852392802768166,3,east carroll parish_la
east feliciana parish_la,7.0,0.256,0.078,0.178,east feliciana parish_la,LA,Donald Trump,REP,6064,4445,10509,0.577,0.423,east feliciana parish_la,East Feliciana Parish,LA,4.0,1.0,19135.0,3513.0,12197.0,east feliciana parish_la,2064.0,10.8,13.0,0.0,7313.0,38.2,14.0,0.0,8471.0,44.3,14.0,42.2,east feliciana parish_la,0.1604454642549922,0.2120127189580851,0.1369269148122457,0.2798831416859543,0.208236459343699,0.0,0.0785168470177957,0.7237862300630802,0.5881862300630801,0.4646197599876916,0.7431453613005795,0.716799794861275,5,east feliciana parish_la
eastland_tx,9.0,0.342,0.08,0.262,eastland_tx,TX,Donald Trump,REP,7237,1055,8292,0.873,0.127,eastland_tx,Eastland County,TX,4.0,0.0,18360.0,4054.0,10423.0,eastland_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.0,42.8,14.0,35.8,eastland_tx,0.1038185821517516,0.1018543911669987,0.1368175354258364,0.1799025486200793,0.1192157162458038,0.0,0.1600437876299945,0.6614607334428024,0.6968646031746032,0.4958900711548987,0.7681464532019704,0.7289732567049808,5,eastland_tx
eaton_mi,17.0,0.252,0.073,0.178,eaton_mi,MI,Donald Trump,REP,31798,32529,64327,0.494,0.506,eaton_mi,Eaton County,MI,2.0,1.0,110268.0,21034.0,66511.0,eaton_mi,16357.0,14.8,5.0,0.0,53100.0,48.2,7.0,0.0,64071.0,58.1,8.0,56.5,eaton_mi,0.2001468598370843,0.2345263374611964,0.2229593244453859,0.2667343837631015,0.2238835379347955,0.0,0.0534652558288672,0.375785851312354,0.6276452732353076,0.3067637900233613,0.5039853776739499,0.4299757958865833,28,eaton_mi
eau claire_wi,15.0,0.203,0.057,0.146,eau claire_wi,WI,Joe Biden,DEM,31620,26655,58275,0.457,0.543,eau claire_wi,Eau Claire County,WI,1.0,1.0,104646.0,16958.0,66602.0,eau claire_wi,19097.0,18.2,1.0,0.0,58063.0,55.5,4.0,0.0,67441.0,64.4,4.0,57.5,eau claire_wi,0.2127778953200781,0.2548966979096888,0.1356144092639127,0.2503927173882113,0.2149248154343133,0.0,0.0663747317726791,0.3670206862735579,0.4307092901321475,0.2989943558174986,0.5355271101358371,0.3743687749414997,20,eau claire_wi
echols_ga,4.0,0.301,0.104,0.197,echols_ga,GA,Donald Trump,REP,1256,185,1441,0.872,0.128,echols_ga,Echols County,GA,3.0,1.0,4006.0,553.0,2410.0,echols_ga,96.0,2.4,9.0,0.0,607.0,15.2,9.0,0.0,1520.0,37.9,10.0,25.8,echols_ga,0.207677261634489,0.0270114790413261,0.0601747870789751,0.0981464212286928,0.1293298302790196,0.0,0.2561342013019529,0.7641790686029044,0.5374178768152229,0.6124536304456686,0.4790256885327992,0.6766450175262895,2,echols_ga
ector_tx,9.0,0.321,0.088,0.233,ector_tx,TX,Donald Trump,REP,32697,11884,44581,0.733,0.267,ector_tx,Ector County,TX,4.0,1.0,166223.0,15970.0,99923.0,ector_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83173.0,50.0,15.0,29.9,ector_tx,0.2240966995016063,0.2176538593123149,0.1347937432802918,0.2359434701319017,0.2021523643509974,0.0,0.2129693953594119,0.6026984868196688,0.5733492825655858,0.8194059542004016,0.6071149278144775,0.6947334813252327,28,ector_tx
eddy_nd,7.0,0.319,0.064,0.255,eddy_nd,ND,Donald Trump,REP,854,407,1261,0.677,0.323,eddy_nd,Eddy County,ND,2.0,0.0,2287.0,541.0,1210.0,eddy_nd,673.0,29.4,5.0,0.0,1094.0,47.8,7.0,0.0,1245.0,54.4,8.0,52.5,eddy_nd,,,,,,0.0,0.0618244703847816,0.3264,0.9181,0.2002,0.6879,0.5311,1,eddy_nd
eddy_nm,9.0,0.426,0.203,0.223,eddy_nm,NM,Donald Trump,REP,17454,5768,23222,0.752,0.248,eddy_nm,Eddy County,NM,3.0,0.0,58460.0,8535.0,34411.0,eddy_nm,2060.0,3.5,9.0,0.0,19721.0,33.7,9.0,0.0,32035.0,54.8,11.0,39.8,eddy_nm,0.2095757033974726,0.2159433385278311,0.1177630321553595,0.1877666491831138,0.1663771883038019,0.0,0.1006668175566272,0.5433559395511603,0.6441842209725439,0.6788687918937271,0.6144349774535578,0.6488590246705085,12,eddy_nm
edgar_il,15.0,0.223,0.071,0.153,edgar_il,IL,Donald Trump,REP,6193,2003,8196,0.756,0.244,edgar_il,Edgar County,IL,2.0,0.0,17161.0,3867.0,9827.0,edgar_il,2108.0,12.3,5.0,0.0,7892.0,46.0,6.0,0.0,9173.0,53.5,7.0,46.3,edgar_il,0.1545761204067433,0.1906460280205176,0.098025542589674,0.3007371826030163,0.1997547321091543,0.0,0.0544500826729003,0.5426269798734249,0.7814955983807514,0.1176612235589258,0.5918552597069389,0.5255869604880552,5,edgar_il
edgecombe_nc,15.0,0.216,0.071,0.145,edgecombe_nc,NC,Joe Biden,DEM,16089,9388,25477,0.368,0.632,edgecombe_nc,Edgecombe County,NC,4.0,1.0,51472.0,10509.0,29395.0,edgecombe_nc,6939.0,13.5,13.0,0.0,22540.0,43.8,14.0,0.0,30683.0,59.6,15.0,29.8,edgecombe_nc,0.0862588428338391,0.1688888549599124,0.1737472986587382,0.2168124206987016,0.1117523547457,0.0,0.1106840171004275,0.8087833720843021,0.8580144191104777,0.5345656547663692,0.667873394959874,0.8120163747843696,14,edgecombe_nc
edgefield_sc,10.0,0.232,0.069,0.163,edgefield_sc,SC,Donald Trump,REP,8184,5120,13304,0.615,0.385,edgefield_sc,Edgefield County,SC,4.0,1.0,27260.0,5302.0,17117.0,edgefield_sc,3917.0,14.4,13.0,0.0,14844.0,54.5,15.0,0.0,19685.0,72.2,16.0,34.0,edgefield_sc,0.2070082550688901,0.1886574320472603,0.2343816183065558,0.2757551190216905,0.2056674249040588,0.0,0.0821472598901714,0.6599851059060854,0.6993690163995667,0.5658156001344838,0.6468392356830662,0.7081123015428294,6,edgefield_sc
edmonson_ky,12.0,0.292,0.104,0.187,edmonson_ky,KY,Donald Trump,REP,4828,1304,6132,0.787,0.213,edmonson_ky,Edmonson County,KY,3.0,1.0,12150.0,2601.0,7387.0,edmonson_ky,1390.0,11.4,9.0,0.0,4027.0,33.1,10.0,0.0,4625.0,38.1,10.0,43.7,edmonson_ky,0.0756864584982016,0.0910323019592495,0.082327051042372,0.2086495946157896,0.0301766465996472,0.25,0.0418848167539267,0.7868907785846986,0.7032254348927546,0.0948756713393008,0.5762442155041378,0.6184468248606654,3,edmonson_ky
edmunds_sd,10.0,0.287,0.05,0.237,edmunds_sd,SD,Donald Trump,REP,1538,447,1985,0.775,0.225,edmunds_sd,Edmunds County,SD,1.0,0.0,3829.0,843.0,2103.0,edmunds_sd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2072.0,54.1,3.0,48.6,edmunds_sd,0.0801859089865544,0.2948635277547903,0.0213546247918337,0.2050609665440987,0.0414364573775316,0.0,0.0692893401015228,0.2598304060913705,0.4250647208121828,0.1150841116751269,0.5145578680203046,0.2684883756345178,2,edmunds_sd
edwards_il,6.0,0.224,0.053,0.171,edwards_il,IL,Donald Trump,REP,2833,535,3368,0.841,0.159,edwards_il,Edwards County,IL,1.0,0.0,6395.0,1399.0,3555.0,edwards_il,899.0,14.1,1.0,0.0,2360.0,36.9,2.0,0.0,2742.0,42.9,2.0,43.7,edwards_il,0.1230579131953731,0.2535295117601367,0.1059038715061918,0.1118678386907217,0.2053545795285153,0.0,0.0556323958813585,0.4988118487782388,0.7252599354541263,0.1291517442753957,0.5626733364069464,0.4917967266021208,3,edwards_il
edwards_ks,6.0,0.228,0.057,0.171,edwards_ks,KS,Donald Trump,REP,1127,286,1413,0.798,0.202,edwards_ks,Edwards County,KS,2.0,0.0,2798.0,606.0,1539.0,edwards_ks,559.0,20.0,5.0,0.0,1220.0,43.6,6.0,0.0,1455.0,52.0,7.0,46.8,edwards_ks,0.0779231672867575,0.0617304219975856,0.0280721392131059,0.4794891083225979,0.2517300141024109,0.0,0.07008547008547,0.4195514871794872,0.6842972307692308,0.610817641025641,0.4989262564102564,0.5289574358974359,2,edwards_ks
edwards_tx,4.0,0.255,0.075,0.181,edwards_tx,TX,Donald Trump,REP,893,173,1066,0.838,0.162,edwards_tx,Edwards County,TX,2.0,0.0,1932.0,561.0,951.0,edwards_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.0,95.0,8.0,19.8,edwards_tx,,,,,,0.0,0.1221411192214111,0.4909,0.6145,0.7468,0.5363,0.6127,1,edwards_tx
effingham_ga,8.0,0.228,0.096,0.132,effingham_ga,GA,Donald Trump,REP,23361,8210,31571,0.74,0.26,effingham_ga,Effingham County,GA,1.0,1.0,64296.0,7632.0,39707.0,effingham_ga,3581.0,5.6,1.0,0.0,14254.0,22.2,1.0,0.0,28170.0,43.8,2.0,34.1,effingham_ga,0.1525417556678243,0.1623546149636652,0.1672711119377428,0.1476456794717227,0.15417351011838,0.0,0.0968494947945952,0.4189147761931537,0.5187449930992178,0.3325684932440491,0.3835456439878001,0.3861679888905928,10,effingham_ga
effingham_il,13.0,0.403,0.106,0.297,effingham_il,IL,Donald Trump,REP,15006,4077,19083,0.786,0.214,effingham_il,Effingham County,IL,1.0,0.0,34008.0,6087.0,19783.0,effingham_il,4982.0,14.6,1.0,0.0,16447.0,48.4,2.0,0.0,17935.0,52.7,3.0,47.5,effingham_il,0.2083286328993552,0.2677881518770281,0.1734076035365396,0.2802338972052759,0.2678919918282633,0.0,0.0537250541347223,0.3731143061976941,0.5552773160882543,0.1580293234622812,0.5421941505237899,0.3887542664013577,8,effingham_il
el dorado_ca,23.0,0.181,0.043,0.138,el dorado_ca,CA,Donald Trump,REP,61838,54300,116138,0.532,0.468,el dorado_ca,El Dorado County,CA,1.0,1.0,192843.0,42304.0,112438.0,el dorado_ca,30025.0,15.6,1.0,0.0,113413.0,58.8,4.0,0.0,131961.0,68.4,4.0,51.9,el dorado_ca,0.2223015823064131,0.2025005172560463,0.1998551902001595,0.2974544421534068,0.2381854942333439,0.0232558139534883,0.0517301418078763,0.3389307380759773,0.4375473189364677,0.4070540273544018,0.4207907741842163,0.365351999614274,42,el dorado_ca
el paso_co,45.0,0.21,0.057,0.153,el paso_co,CO,Donald Trump,REP,202828,176021,378849,0.535,0.465,el paso_co,El Paso County,CO,2.0,1.0,720403.0,95178.0,453595.0,el paso_co,18503.0,2.6,5.0,0.0,404988.0,56.2,7.0,0.0,528126.0,73.3,8.0,39.6,el paso_co,0.2404198914487216,0.2520954334625568,0.2089575711494984,0.2814942311216991,0.2705743468986156,0.0076923076923076,0.0710077610106137,0.3971097371789714,0.4519757127914036,0.438653925345076,0.3285885318450138,0.3586361933742475,129,el paso_co
el paso_tx,31.0,0.084,0.038,0.046,el paso_tx,TX,Joe Biden,DEM,178126,89089,267215,0.333,0.667,el paso_tx,El Paso County,TX,4.0,1.0,839238.0,105175.0,509644.0,el paso_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852496.0,95.0,16.0,34.2,el paso_tx,0.2323943016619998,0.2711024013520867,0.0854571349388082,0.2794274123404782,0.2359163717946233,0.0062111801242236,0.2008860460285511,0.7077058457310537,0.6509920797847322,0.9183446062455382,0.5010259047291602,0.7338818651853868,160,el paso_tx
elbert_co,14.0,0.221,0.042,0.179,elbert_co,CO,Donald Trump,REP,14027,4956,18983,0.739,0.261,elbert_co,Elbert County,CO,1.0,1.0,26729.0,4602.0,16449.0,elbert_co,98.0,0.4,1.0,0.0,8856.0,33.1,2.0,0.0,10866.0,40.7,2.0,50.4,elbert_co,0.1128843761596456,0.2466136094804023,0.0856212089880271,0.2758310076149974,0.1877761255680107,0.0,0.057666322231937,0.0942101979174946,0.2018567721166838,0.1389988275971703,0.1826681384627613,0.0801848740163738,7,elbert_co
elbert_ga,4.0,0.362,0.112,0.25,elbert_ga,GA,Donald Trump,REP,6226,2945,9171,0.679,0.321,elbert_ga,Elbert County,GA,4.0,0.0,19194.0,4087.0,10947.0,elbert_ga,1001.0,5.2,13.0,0.0,3393.0,17.7,13.0,0.0,9033.0,47.1,15.0,36.9,elbert_ga,0.1791557339300085,0.1133863175167092,0.1653997490929173,0.2850964275468916,0.1936753520714497,0.0,0.1440766187799292,0.7481248854882366,0.7761575629814699,0.5294294295232147,0.7087354726212783,0.7618580834894857,5,elbert_ga
elk_ks,10.0,0.419,0.078,0.341,elk_ks,KS,Donald Trump,REP,1130,217,1347,0.839,0.161,elk_ks,Elk County,KS,2.0,0.0,2530.0,732.0,1218.0,elk_ks,355.0,14.0,5.0,0.0,781.0,30.9,5.0,0.0,953.0,37.7,6.0,49.1,elk_ks,,,,,,0.0,0.0960187353629976,0.6804,0.792,0.0827,0.6427,0.6034,1,elk_ks
elk_pa,15.0,0.278,0.131,0.147,elk_pa,PA,Donald Trump,REP,12140,4766,16906,0.718,0.282,elk_pa,Elk County,PA,1.0,0.0,29910.0,6737.0,17436.0,elk_pa,7844.0,26.2,1.0,0.0,16655.0,55.7,3.0,0.0,18381.0,61.5,4.0,47.5,elk_pa,0.1638051433868912,0.1838578602556273,0.0803871068296679,0.2608044739093083,0.1664720680608144,0.0,0.0310376372190277,0.3754780808938839,0.6448570177731312,0.0646545674333507,0.4062043648719289,0.3257825437794041,9,elk_pa
elkhart_in,16.0,0.244,0.063,0.181,elkhart_in,IN,Donald Trump,REP,46972,27415,74387,0.631,0.369,elkhart_in,Elkhart County,IN,4.0,1.0,206341.0,31210.0,118689.0,elkhart_in,23452.0,11.4,13.0,0.0,80674.0,39.1,14.0,0.0,98839.0,47.9,15.0,39.1,elkhart_in,0.2249529384997727,0.2354183441996699,0.2207258072813417,0.2760027423374228,0.2386592041264818,0.0,0.149746566865091,0.567005591736901,0.6350923542759475,0.4918666931887389,0.6085789508064674,0.6006060131431603,36,elkhart_in
