county_state,state,candidate_won,party,winner_votes,total_votes,pct_trump,pct_biden
caroline_md,MD,Donald Trump,REP,10283,15794,0.651,0.349
carroll_md,MD,Donald Trump,REP,60218,100327,0.6,0.4
cecil_md,MD,Donald Trump,REP,29439,47462,0.62,0.38
dorchester_md,MD,Donald Trump,REP,8764,15977,0.549,0.451
garrett_md,MD,Donald Trump,REP,12002,15611,0.769,0.231
harford_md,MD,Donald Trump,REP,80930,148186,0.546,0.454
queen anne's_md,MD,Donald Trump,REP,18741,30290,0.619,0.381
st. mary's_md,MD,Donald Trump,REP,30826,55665,0.554,0.446
somerset_md,MD,Donald Trump,REP,5739,10147,0.566,0.434
washington_md,MD,Donald Trump,REP,40224,67779,0.593,0.407
wicomico_md,MD,Donald Trump,REP,22944,46216,0.496,0.504
worcester_md,MD,Donald Trump,REP,18571,31691,0.586,0.414
hampden_ma,MA,Donald Trump,REP,1713,3339,0.513,0.487
alcona_mi,MI,Donald Trump,REP,4848,7064,0.686,0.314
alger_mi,MI,Donald Trump,REP,3014,5128,0.588,0.412
allegan_mi,MI,Donald Trump,REP,41392,67094,0.617,0.383
alpena_mi,MI,Donald Trump,REP,10686,16969,0.63,0.37
antrim_mi,MI,Donald Trump,REP,9748,15949,0.611,0.389
arenac_mi,MI,Donald Trump,REP,5928,8831,0.671,0.329
baraga_mi,MI,Donald Trump,REP,2512,4038,0.622,0.378
barry_mi,MI,Donald Trump,REP,23471,35905,0.654,0.346
bay_mi,MI,Donald Trump,REP,33125,60255,0.55,0.45
benzie_mi,MI,Donald Trump,REP,6601,12262,0.538,0.462
berrien_mi,MI,Donald Trump,REP,43519,82391,0.528,0.472
branch_mi,MI,Donald Trump,REP,14064,20536,0.685,0.315
calhoun_mi,MI,Donald Trump,REP,36221,66281,0.546,0.454
cass_mi,MI,Donald Trump,REP,16699,26216,0.637,0.363
charlevoix_mi,MI,Donald Trump,REP,9841,17000,0.579,0.421
cheboygan_mi,MI,Donald Trump,REP,10186,15868,0.642,0.358
chippewa_mi,MI,Donald Trump,REP,10681,17642,0.605,0.395
clare_mi,MI,Donald Trump,REP,10861,16281,0.667,0.333
clinton_mi,MI,Donald Trump,REP,25098,47927,0.524,0.476
crawford_mi,MI,Donald Trump,REP,5087,7861,0.647,0.353
delta_mi,MI,Donald Trump,REP,13207,21151,0.624,0.376
dickinson_mi,MI,Donald Trump,REP,9617,14589,0.659,0.341
eaton_mi,MI,Donald Trump,REP,31798,64327,0.494,0.506
emmet_mi,MI,Donald Trump,REP,12135,22177,0.547,0.453
gladwin_mi,MI,Donald Trump,REP,9893,14603,0.677,0.323
gogebic_mi,MI,Donald Trump,REP,4600,8266,0.556,0.444
grand traverse_mi,MI,Donald Trump,REP,30502,60236,0.506,0.494
gratiot_mi,MI,Donald Trump,REP,12102,19127,0.633,0.367
hillsdale_mi,MI,Donald Trump,REP,17037,23302,0.731,0.269
houghton_mi,MI,Donald Trump,REP,10378,18501,0.561,0.439
huron_mi,MI,Donald Trump,REP,12731,18437,0.691,0.309
ionia_mi,MI,Donald Trump,REP,20657,32209,0.641,0.359
iosco_mi,MI,Donald Trump,REP,9759,15363,0.635,0.365
iron_mi,MI,Donald Trump,REP,4216,6789,0.621,0.379
isabella_mi,MI,Donald Trump,REP,14815,29421,0.504,0.496
jackson_mi,MI,Donald Trump,REP,47372,80861,0.586,0.414
kalkaska_mi,MI,Donald Trump,REP,7436,10631,0.699,0.301
keweenaw_mi,MI,Donald Trump,REP,862,1557,0.554,0.446
lake_mi,MI,Donald Trump,REP,3946,6323,0.624,0.376
lapeer_mi,MI,Donald Trump,REP,35482,52650,0.674,0.326
lenawee_mi,MI,Donald Trump,REP,31541,53375,0.591,0.409
livingston_mi,MI,Donald Trump,REP,76982,127197,0.605,0.395
luce_mi,MI,Donald Trump,REP,2109,3001,0.703,0.297
mackinac_mi,MI,Donald Trump,REP,4304,7015,0.614,0.386
macomb_mi,MI,Donald Trump,REP,263863,494256,0.534,0.466
manistee_mi,MI,Donald Trump,REP,8321,14655,0.568,0.432
mason_mi,MI,Donald Trump,REP,10207,17254,0.592,0.408
mecosta_mi,MI,Donald Trump,REP,13267,21049,0.63,0.37
menominee_mi,MI,Donald Trump,REP,8117,12607,0.644,0.356
midland_mi,MI,Donald Trump,REP,27675,49088,0.564,0.436
missaukee_mi,MI,Donald Trump,REP,6648,8755,0.759,0.241
monroe_mi,MI,Donald Trump,REP,52710,87148,0.605,0.395
montcalm_mi,MI,Donald Trump,REP,21815,32100,0.68,0.32
montmorency_mi,MI,Donald Trump,REP,4171,5859,0.712,0.288
newaygo_mi,MI,Donald Trump,REP,18857,27161,0.694,0.306
oceana_mi,MI,Donald Trump,REP,8892,14062,0.632,0.368
ogemaw_mi,MI,Donald Trump,REP,8253,11907,0.693,0.307
ontonagon_mi,MI,Donald Trump,REP,2358,3804,0.62,0.38
osceola_mi,MI,Donald Trump,REP,8928,12329,0.724,0.276
oscoda_mi,MI,Donald Trump,REP,3466,4874,0.711,0.289
otsego_mi,MI,Donald Trump,REP,9779,14757,0.663,0.337
ottawa_mi,MI,Donald Trump,REP,100913,168713,0.598,0.402
presque isle_mi,MI,Donald Trump,REP,5342,8344,0.64,0.36
roscommon_mi,MI,Donald Trump,REP,9670,15018,0.644,0.356
st. clair_mi,MI,Donald Trump,REP,59185,92064,0.643,0.357
st. joseph_mi,MI,Donald Trump,REP,18127,27936,0.649,0.351
sanilac_mi,MI,Donald Trump,REP,16194,22446,0.721,0.279
schoolcraft_mi,MI,Donald Trump,REP,3090,4745,0.651,0.349
shiawassee_mi,MI,Donald Trump,REP,23149,39224,0.59,0.41
tuscola_mi,MI,Donald Trump,REP,20297,29445,0.689,0.311
van buren_mi,MI,Donald Trump,REP,21591,39066,0.553,0.447
wexford_mi,MI,Donald Trump,REP,12102,18265,0.663,0.337
aitkin_mn,MN,Donald Trump,REP,6258,10025,0.624,0.376
anoka_mn,MN,Donald Trump,REP,104902,211132,0.497,0.503
becker_mn,MN,Donald Trump,REP,12438,19401,0.641,0.359
beltrami_mn,MN,Donald Trump,REP,12188,24189,0.504,0.496
benton_mn,MN,Donald Trump,REP,14382,22260,0.646,0.354
big stone_mn,MN,Donald Trump,REP,1863,2974,0.626,0.374
brown_mn,MN,Donald Trump,REP,9552,14635,0.653,0.347
carver_mn,MN,Donald Trump,REP,34009,66361,0.512,0.488
cass_mn,MN,Donald Trump,REP,11620,18289,0.635,0.365
chippewa_mn,MN,Donald Trump,REP,4250,6611,0.643,0.357
chisago_mn,MN,Donald Trump,REP,21916,34570,0.634,0.366
clearwater_mn,MN,Donald Trump,REP,3372,4708,0.716,0.284
cottonwood_mn,MN,Donald Trump,REP,4165,6107,0.682,0.318
crow wing_mn,MN,Donald Trump,REP,25676,40173,0.639,0.361
dodge_mn,MN,Donald Trump,REP,7783,12187,0.639,0.361
douglas_mn,MN,Donald Trump,REP,15799,24165,0.654,0.346
faribault_mn,MN,Donald Trump,REP,5191,7914,0.656,0.344
fillmore_mn,MN,Donald Trump,REP,7301,12141,0.601,0.399
freeborn_mn,MN,Donald Trump,REP,9578,16818,0.57,0.43
goodhue_mn,MN,Donald Trump,REP,16052,28636,0.561,0.439
grant_mn,MN,Donald Trump,REP,2269,3654,0.621,0.379
houston_mn,MN,Donald Trump,REP,6334,11440,0.554,0.446
hubbard_mn,MN,Donald Trump,REP,8202,12965,0.633,0.367
isanti_mn,MN,Donald Trump,REP,16491,24235,0.68,0.32
itasca_mn,MN,Donald Trump,REP,15239,26561,0.574,0.426
jackson_mn,MN,Donald Trump,REP,3948,5819,0.678,0.322
kanabec_mn,MN,Donald Trump,REP,6278,9242,0.679,0.321
kandiyohi_mn,MN,Donald Trump,REP,14437,23367,0.618,0.382
kittson_mn,MN,Donald Trump,REP,1546,2639,0.586,0.414
koochiching_mn,MN,Donald Trump,REP,4131,6922,0.597,0.403
lac qui parle_mn,MN,Donald Trump,REP,2528,4040,0.626,0.374
lake of the woods_mn,MN,Donald Trump,REP,1704,2408,0.708,0.292
le sueur_mn,MN,Donald Trump,REP,10775,16818,0.641,0.359
lincoln_mn,MN,Donald Trump,REP,2121,3115,0.681,0.319
lyon_mn,MN,Donald Trump,REP,7979,12893,0.619,0.381
mcleod_mn,MN,Donald Trump,REP,13986,20933,0.668,0.332
mahnomen_mn,MN,Donald Trump,REP,1142,2304,0.496,0.504
marshall_mn,MN,Donald Trump,REP,3721,5113,0.728,0.272
martin_mn,MN,Donald Trump,REP,7480,11009,0.679,0.321
meeker_mn,MN,Donald Trump,REP,9359,13529,0.692,0.308
mille lacs_mn,MN,Donald Trump,REP,9952,14689,0.678,0.322
morrison_mn,MN,Donald Trump,REP,14821,19558,0.758,0.242
mower_mn,MN,Donald Trump,REP,10025,19345,0.518,0.482
murray_mn,MN,Donald Trump,REP,3363,4896,0.687,0.313
nobles_mn,MN,Donald Trump,REP,5600,8715,0.643,0.357
norman_mn,MN,Donald Trump,REP,1953,3441,0.568,0.432
otter tail_mn,MN,Donald Trump,REP,23800,36399,0.654,0.346
pennington_mn,MN,Donald Trump,REP,4532,7277,0.623,0.377
pine_mn,MN,Donald Trump,REP,10256,16001,0.641,0.359
pipestone_mn,MN,Donald Trump,REP,3553,4940,0.719,0.281
polk_mn,MN,Donald Trump,REP,9865,15594,0.633,0.367
pope_mn,MN,Donald Trump,REP,4417,7022,0.629,0.371
red lake_mn,MN,Donald Trump,REP,1454,2196,0.662,0.338
redwood_mn,MN,Donald Trump,REP,5771,8284,0.697,0.303
renville_mn,MN,Donald Trump,REP,5467,8128,0.673,0.327
rice_mn,MN,Donald Trump,REP,17464,35686,0.489,0.511
rock_mn,MN,Donald Trump,REP,3583,5240,0.684,0.316
roseau_mn,MN,Donald Trump,REP,6065,8421,0.72,0.28
scott_mn,MN,Donald Trump,REP,45872,87965,0.521,0.479
sherburne_mn,MN,Donald Trump,REP,36222,55612,0.651,0.349
sibley_mn,MN,Donald Trump,REP,5864,8452,0.694,0.306
stearns_mn,MN,Donald Trump,REP,50959,84835,0.601,0.399
steele_mn,MN,Donald Trump,REP,12656,21128,0.599,0.401
stevens_mn,MN,Donald Trump,REP,3044,5085,0.599,0.401
swift_mn,MN,Donald Trump,REP,3316,5193,0.639,0.361
todd_mn,MN,Donald Trump,REP,9753,13257,0.736,0.264
traverse_mn,MN,Donald Trump,REP,1172,1864,0.629,0.371
wabasha_mn,MN,Donald Trump,REP,8153,13123,0.621,0.379
wadena_mn,MN,Donald Trump,REP,5520,7677,0.719,0.281
waseca_mn,MN,Donald Trump,REP,6624,10389,0.638,0.362
watonwan_mn,MN,Donald Trump,REP,3103,5201,0.597,0.403
wilkin_mn,MN,Donald Trump,REP,2328,3430,0.679,0.321
wright_mn,MN,Donald Trump,REP,51973,82426,0.631,0.369
yellow medicine_mn,MN,Donald Trump,REP,3734,5528,0.675,0.325
alcorn_ms,MS,Donald Trump,REP,12818,15813,0.811,0.189
amite_ms,MS,Donald Trump,REP,4503,7207,0.625,0.375
attala_ms,MS,Donald Trump,REP,5178,8832,0.586,0.414
benton_ms,MS,Donald Trump,REP,2570,4292,0.599,0.401
calhoun_ms,MS,Donald Trump,REP,4625,6595,0.701,0.299
carroll_ms,MS,Donald Trump,REP,3924,5705,0.688,0.312
chickasaw_ms,MS,Donald Trump,REP,4175,8148,0.512,0.488
choctaw_ms,MS,Donald Trump,REP,3001,4225,0.71,0.29
clarke_ms,MS,Donald Trump,REP,5417,8347,0.649,0.351
covington_ms,MS,Donald Trump,REP,5854,9371,0.625,0.375
desoto_ms,MS,Donald Trump,REP,46462,76248,0.609,0.391
forrest_ms,MS,Donald Trump,REP,17290,31725,0.545,0.455
franklin_ms,MS,Donald Trump,REP,2923,4464,0.655,0.345
george_ms,MS,Donald Trump,REP,9713,11064,0.878,0.122
greene_ms,MS,Donald Trump,REP,4794,5816,0.824,0.176
grenada_ms,MS,Donald Trump,REP,6081,10919,0.557,0.443
hancock_ms,MS,Donald Trump,REP,16132,20957,0.77,0.23
harrison_ms,MS,Donald Trump,REP,46822,75865,0.617,0.383
itawamba_ms,MS,Donald Trump,REP,9438,10826,0.872,0.128
jackson_ms,MS,Donald Trump,REP,36295,54623,0.664,0.336
jones_ms,MS,Donald Trump,REP,21226,30091,0.705,0.295
lafayette_ms,MS,Donald Trump,REP,12949,23481,0.551,0.449
lamar_ms,MS,Donald Trump,REP,20704,28526,0.726,0.274
lauderdale_ms,MS,Donald Trump,REP,17967,31266,0.575,0.425
lawrence_ms,MS,Donald Trump,REP,4285,6617,0.648,0.352
leake_ms,MS,Donald Trump,REP,5228,9204,0.568,0.432
lee_ms,MS,Donald Trump,REP,24207,37003,0.654,0.346
lincoln_ms,MS,Donald Trump,REP,11596,16818,0.689,0.311
lowndes_ms,MS,Donald Trump,REP,13800,27274,0.506,0.494
madison_ms,MS,Donald Trump,REP,31091,56335,0.552,0.448
marion_ms,MS,Donald Trump,REP,8273,12194,0.678,0.322
monroe_ms,MS,Donald Trump,REP,11177,17279,0.647,0.353
montgomery_ms,MS,Donald Trump,REP,2917,5078,0.574,0.426
neshoba_ms,MS,Donald Trump,REP,8320,11720,0.71,0.29
newton_ms,MS,Donald Trump,REP,6997,10189,0.687,0.313
panola_ms,MS,Donald Trump,REP,8060,15635,0.516,0.484
pearl river_ms,MS,Donald Trump,REP,19595,24056,0.815,0.185
perry_ms,MS,Donald Trump,REP,4500,5922,0.76,0.24
pontotoc_ms,MS,Donald Trump,REP,11550,14377,0.803,0.197
prentiss_ms,MS,Donald Trump,REP,8370,10661,0.785,0.215
rankin_ms,MS,Donald Trump,REP,50895,70655,0.72,0.28
scott_ms,MS,Donald Trump,REP,6285,10744,0.585,0.415
simpson_ms,MS,Donald Trump,REP,7635,11820,0.646,0.354
smith_ms,MS,Donald Trump,REP,6458,8327,0.776,0.224
stone_ms,MS,Donald Trump,REP,5964,7878,0.757,0.243
tate_ms,MS,Donald Trump,REP,8707,13101,0.665,0.335
tippah_ms,MS,Donald Trump,REP,8054,10102,0.797,0.203
tishomingo_ms,MS,Donald Trump,REP,7933,9147,0.867,0.133
union_ms,MS,Donald Trump,REP,10373,12683,0.818,0.182
walthall_ms,MS,Donald Trump,REP,4220,7122,0.593,0.407
wayne_ms,MS,Donald Trump,REP,6307,10066,0.627,0.373
webster_ms,MS,Donald Trump,REP,4291,5402,0.794,0.206
winston_ms,MS,Donald Trump,REP,5112,9244,0.553,0.447
yalobusha_ms,MS,Donald Trump,REP,3671,6538,0.561,0.439
adair_mo,MO,Donald Trump,REP,6413,10336,0.62,0.38
andrew_mo,MO,Donald Trump,REP,7255,9752,0.744,0.256
atchison_mo,MO,Donald Trump,REP,2199,2814,0.781,0.219
audrain_mo,MO,Donald Trump,REP,7732,10656,0.726,0.274
barry_mo,MO,Donald Trump,REP,12425,15598,0.797,0.203
barton_mo,MO,Donald Trump,REP,5168,6077,0.85,0.15
bates_mo,MO,Donald Trump,REP,6597,8416,0.784,0.216
benton_mo,MO,Donald Trump,REP,8109,10476,0.774,0.226
bollinger_mo,MO,Donald Trump,REP,5167,5983,0.864,0.136
buchanan_mo,MO,Donald Trump,REP,22450,36598,0.613,0.387
butler_mo,MO,Donald Trump,REP,14602,18141,0.805,0.195
caldwell_mo,MO,Donald Trump,REP,3725,4682,0.796,0.204
callaway_mo,MO,Donald Trump,REP,14815,21144,0.701,0.299
camden_mo,MO,Donald Trump,REP,18850,24812,0.76,0.24
cape girardeau_mo,MO,Donald Trump,REP,28907,40328,0.717,0.283
carroll_mo,MO,Donald Trump,REP,3706,4532,0.818,0.182
carter_mo,MO,Donald Trump,REP,2451,2897,0.846,0.154
cass_mo,MO,Donald Trump,REP,37197,57408,0.648,0.352
cedar_mo,MO,Donald Trump,REP,5788,7044,0.822,0.178
chariton_mo,MO,Donald Trump,REP,3111,4077,0.763,0.237
christian_mo,MO,Donald Trump,REP,34920,46839,0.746,0.254
clark_mo,MO,Donald Trump,REP,2672,3394,0.787,0.213
clay_mo,MO,Donald Trump,REP,64605,126569,0.51,0.49
clinton_mo,MO,Donald Trump,REP,7799,10888,0.716,0.284
cole_mo,MO,Donald Trump,REP,26086,39529,0.66,0.34
cooper_mo,MO,Donald Trump,REP,6272,8693,0.722,0.278
crawford_mo,MO,Donald Trump,REP,8725,10973,0.795,0.205
dade_mo,MO,Donald Trump,REP,3414,4119,0.829,0.171
dallas_mo,MO,Donald Trump,REP,6619,8104,0.817,0.183
daviess_mo,MO,Donald Trump,REP,3102,3911,0.793,0.207
dekalb_mo,MO,Donald Trump,REP,3828,4843,0.79,0.21
dent_mo,MO,Donald Trump,REP,5987,7142,0.838,0.162
douglas_mo,MO,Donald Trump,REP,5898,7000,0.843,0.157
dunklin_mo,MO,Donald Trump,REP,8135,10419,0.781,0.219
franklin_mo,MO,Donald Trump,REP,38058,53685,0.709,0.291
gasconade_mo,MO,Donald Trump,REP,6222,7923,0.785,0.215
gentry_mo,MO,Donald Trump,REP,2581,3237,0.797,0.203
greene_mo,MO,Donald Trump,REP,83630,141800,0.59,0.41
grundy_mo,MO,Donald Trump,REP,3585,4437,0.808,0.192
harrison_mo,MO,Donald Trump,REP,3198,3826,0.836,0.164
henry_mo,MO,Donald Trump,REP,8027,10788,0.744,0.256
hickory_mo,MO,Donald Trump,REP,3966,5080,0.781,0.219
holt_mo,MO,Donald Trump,REP,1976,2343,0.843,0.157
howard_mo,MO,Donald Trump,REP,3553,5092,0.698,0.302
howell_mo,MO,Donald Trump,REP,15181,18650,0.814,0.186
iron_mo,MO,Donald Trump,REP,3596,4592,0.783,0.217
jasper_mo,MO,Donald Trump,REP,37728,52352,0.721,0.279
jefferson_mo,MO,Donald Trump,REP,77046,116688,0.66,0.34
johnson_mo,MO,Donald Trump,REP,15489,23123,0.67,0.33
knox_mo,MO,Donald Trump,REP,1486,1854,0.802,0.198
laclede_mo,MO,Donald Trump,REP,13762,16793,0.82,0.18
lafayette_mo,MO,Donald Trump,REP,12273,17055,0.72,0.28
lawrence_mo,MO,Donald Trump,REP,14426,17905,0.806,0.194
lewis_mo,MO,Donald Trump,REP,3553,4609,0.771,0.229
lincoln_mo,MO,Donald Trump,REP,21848,29018,0.753,0.247
linn_mo,MO,Donald Trump,REP,4363,5726,0.762,0.238
livingston_mo,MO,Donald Trump,REP,5267,6758,0.779,0.221
mcdonald_mo,MO,Donald Trump,REP,7465,9053,0.825,0.175
macon_mo,MO,Donald Trump,REP,6076,7836,0.775,0.225
madison_mo,MO,Donald Trump,REP,4584,5676,0.808,0.192
maries_mo,MO,Donald Trump,REP,3892,4771,0.816,0.184
marion_mo,MO,Donald Trump,REP,9915,13348,0.743,0.257
mercer_mo,MO,Donald Trump,REP,1541,1779,0.866,0.134
miller_mo,MO,Donald Trump,REP,10176,12382,0.822,0.178
mississippi_mo,MO,Donald Trump,REP,3537,4756,0.744,0.256
moniteau_mo,MO,Donald Trump,REP,5744,7157,0.803,0.197
monroe_mo,MO,Donald Trump,REP,3477,4483,0.776,0.224
montgomery_mo,MO,Donald Trump,REP,4465,5772,0.774,0.226
morgan_mo,MO,Donald Trump,REP,7442,9487,0.784,0.216
new madrid_mo,MO,Donald Trump,REP,5447,7250,0.751,0.249
newton_mo,MO,Donald Trump,REP,22120,28405,0.779,0.221
nodaway_mo,MO,Donald Trump,REP,6865,9893,0.694,0.306
oregon_mo,MO,Donald Trump,REP,3847,4739,0.812,0.188
osage_mo,MO,Donald Trump,REP,6425,7539,0.852,0.148
ozark_mo,MO,Donald Trump,REP,4064,4864,0.836,0.164
pemiscot_mo,MO,Donald Trump,REP,4120,5735,0.718,0.282
perry_mo,MO,Donald Trump,REP,7657,9447,0.811,0.189
pettis_mo,MO,Donald Trump,REP,13854,19097,0.725,0.275
phelps_mo,MO,Donald Trump,REP,13480,19568,0.689,0.311
pike_mo,MO,Donald Trump,REP,5863,7695,0.762,0.238
platte_mo,MO,Donald Trump,REP,28917,57270,0.505,0.495
polk_mo,MO,Donald Trump,REP,11850,15064,0.787,0.213
pulaski_mo,MO,Donald Trump,REP,10329,14414,0.717,0.283
putnam_mo,MO,Donald Trump,REP,1984,2361,0.84,0.16
ralls_mo,MO,Donald Trump,REP,4396,5662,0.776,0.224
randolph_mo,MO,Donald Trump,REP,8018,10744,0.746,0.254
ray_mo,MO,Donald Trump,REP,8345,11649,0.716,0.284
reynolds_mo,MO,Donald Trump,REP,2733,3298,0.829,0.171
ripley_mo,MO,Donald Trump,REP,4839,5717,0.846,0.154
st. charles_mo,MO,Donald Trump,REP,128389,222017,0.578,0.422
st. clair_mo,MO,Donald Trump,REP,3932,4974,0.791,0.209
ste. genevieve_mo,MO,Donald Trump,REP,6630,9484,0.699,0.301
st. francois_mo,MO,Donald Trump,REP,20511,28001,0.733,0.267
saline_mo,MO,Donald Trump,REP,6451,9519,0.678,0.322
schuyler_mo,MO,Donald Trump,REP,1606,2003,0.802,0.198
scotland_mo,MO,Donald Trump,REP,1560,1984,0.786,0.214
scott_mo,MO,Donald Trump,REP,13769,17719,0.777,0.223
shannon_mo,MO,Donald Trump,REP,3165,3906,0.81,0.19
shelby_mo,MO,Donald Trump,REP,2700,3350,0.806,0.194
stoddard_mo,MO,Donald Trump,REP,11484,13426,0.855,0.145
stone_mo,MO,Donald Trump,REP,14800,18483,0.801,0.199
sullivan_mo,MO,Donald Trump,REP,1974,2471,0.799,0.201
taney_mo,MO,Donald Trump,REP,20508,26288,0.78,0.22
texas_mo,MO,Donald Trump,REP,9478,11315,0.838,0.162
vernon_mo,MO,Donald Trump,REP,7155,9185,0.779,0.221
warren_mo,MO,Donald Trump,REP,13222,18375,0.72,0.28
washington_mo,MO,Donald Trump,REP,8047,9976,0.807,0.193
wayne_mo,MO,Donald Trump,REP,4987,5878,0.848,0.152
webster_mo,MO,Donald Trump,REP,14880,18779,0.792,0.208
worth_mo,MO,Donald Trump,REP,877,1107,0.792,0.208
wright_mo,MO,Donald Trump,REP,7453,8739,0.853,0.147
beaverhead_mt,MT,Donald Trump,REP,3923,5661,0.693,0.307
broadwater_mt,MT,Donald Trump,REP,3173,4097,0.774,0.226
carbon_mt,MT,Donald Trump,REP,4468,7101,0.629,0.371
carter_mt,MT,Donald Trump,REP,775,864,0.897,0.103
cascade_mt,MT,Donald Trump,REP,23315,39885,0.585,0.415
chouteau_mt,MT,Donald Trump,REP,1891,2974,0.636,0.364
custer_mt,MT,Donald Trump,REP,4205,5883,0.715,0.285
daniels_mt,MT,Donald Trump,REP,799,1014,0.788,0.212
dawson_mt,MT,Donald Trump,REP,3758,4837,0.777,0.223
fallon_mt,MT,Donald Trump,REP,1375,1575,0.873,0.127
fergus_mt,MT,Donald Trump,REP,4869,6531,0.746,0.254
flathead_mt,MT,Donald Trump,REP,38321,60258,0.636,0.364
garfield_mt,MT,Donald Trump,REP,764,813,0.94,0.06
golden valley_mt,MT,Donald Trump,REP,414,503,0.823,0.177
granite_mt,MT,Donald Trump,REP,1419,2102,0.675,0.325
hill_mt,MT,Donald Trump,REP,3957,7182,0.551,0.449
jefferson_mt,MT,Donald Trump,REP,5345,8191,0.653,0.347
judith basin_mt,MT,Donald Trump,REP,1040,1344,0.774,0.226
lake_mt,MT,Donald Trump,REP,9322,16626,0.561,0.439
lewis and clark_mt,MT,Donald Trump,REP,21409,42485,0.504,0.496
liberty_mt,MT,Donald Trump,REP,821,1083,0.758,0.242
lincoln_mt,MT,Donald Trump,REP,8672,11747,0.738,0.262
mccone_mt,MT,Donald Trump,REP,956,1128,0.848,0.152
madison_mt,MT,Donald Trump,REP,4191,6113,0.686,0.314
meagher_mt,MT,Donald Trump,REP,833,1110,0.75,0.25
mineral_mt,MT,Donald Trump,REP,1828,2563,0.713,0.287
musselshell_mt,MT,Donald Trump,REP,2423,2881,0.841,0.159
park_mt,MT,Donald Trump,REP,6025,11618,0.519,0.481
petroleum_mt,MT,Donald Trump,REP,298,351,0.849,0.151
phillips_mt,MT,Donald Trump,REP,1936,2386,0.811,0.189
pondera_mt,MT,Donald Trump,REP,2031,2995,0.678,0.322
powder river_mt,MT,Donald Trump,REP,970,1136,0.854,0.146
powell_mt,MT,Donald Trump,REP,2355,3195,0.737,0.263
prairie_mt,MT,Donald Trump,REP,603,744,0.81,0.19
ravalli_mt,MT,Donald Trump,REP,19114,28507,0.671,0.329
richland_mt,MT,Donald Trump,REP,4800,5798,0.828,0.172
roosevelt_mt,MT,Donald Trump,REP,1996,4028,0.496,0.504
rosebud_mt,MT,Donald Trump,REP,2486,3784,0.657,0.343
sanders_mt,MT,Donald Trump,REP,5660,7652,0.74,0.26
sheridan_mt,MT,Donald Trump,REP,1403,2030,0.691,0.309
stillwater_mt,MT,Donald Trump,REP,4462,5741,0.777,0.223
sweet grass_mt,MT,Donald Trump,REP,1840,2446,0.752,0.248
teton_mt,MT,Donald Trump,REP,2608,3695,0.706,0.294
toole_mt,MT,Donald Trump,REP,1596,2123,0.752,0.248
treasure_mt,MT,Donald Trump,REP,373,460,0.811,0.189
valley_mt,MT,Donald Trump,REP,3135,4272,0.734,0.266
wheatland_mt,MT,Donald Trump,REP,823,1068,0.771,0.229
wibaux_mt,MT,Donald Trump,REP,516,598,0.863,0.137
yellowstone_mt,MT,Donald Trump,REP,50772,83821,0.606,0.394
adams_ne,NE,Donald Trump,REP,10085,14653,0.688,0.312
antelope_ne,NE,Donald Trump,REP,3093,3583,0.863,0.137
arthur_ne,NE,Donald Trump,REP,260,285,0.912,0.088
banner_ne,NE,Donald Trump,REP,362,411,0.881,0.119
blaine_ne,NE,Donald Trump,REP,280,317,0.883,0.117
boone_ne,NE,Donald Trump,REP,2653,3226,0.822,0.178
box butte_ne,NE,Donald Trump,REP,4002,5200,0.77,0.23
boyd_ne,NE,Donald Trump,REP,1010,1155,0.874,0.126
brown_ne,NE,Donald Trump,REP,1470,1684,0.873,0.127
buffalo_ne,NE,Donald Trump,REP,16640,23711,0.702,0.298
burt_ne,NE,Donald Trump,REP,2580,3739,0.69,0.31
butler_ne,NE,Donald Trump,REP,3542,4518,0.784,0.216
cass_ne,NE,Donald Trump,REP,10121,15326,0.66,0.34
cedar_ne,NE,Donald Trump,REP,4174,5015,0.832,0.168
chase_ne,NE,Donald Trump,REP,1740,2000,0.87,0.13
cherry_ne,NE,Donald Trump,REP,2844,3269,0.87,0.13
cheyenne_ne,NE,Donald Trump,REP,3813,4776,0.798,0.202
clay_ne,NE,Donald Trump,REP,2848,3570,0.798,0.202
colfax_ne,NE,Donald Trump,REP,2636,3726,0.707,0.293
cuming_ne,NE,Donald Trump,REP,3507,4459,0.786,0.214
custer_ne,NE,Donald Trump,REP,5090,6010,0.847,0.153
dakota_ne,NE,Donald Trump,REP,3926,6817,0.576,0.424
dawes_ne,NE,Donald Trump,REP,2931,4151,0.706,0.294
dawson_ne,NE,Donald Trump,REP,6524,9191,0.71,0.29
deuel_ne,NE,Donald Trump,REP,871,1034,0.842,0.158
dixon_ne,NE,Donald Trump,REP,2335,3094,0.755,0.245
dodge_ne,NE,Donald Trump,REP,10984,16938,0.648,0.352
dundy_ne,NE,Donald Trump,REP,883,1003,0.88,0.12
fillmore_ne,NE,Donald Trump,REP,2359,3148,0.749,0.251
franklin_ne,NE,Donald Trump,REP,1437,1728,0.832,0.168
frontier_ne,NE,Donald Trump,REP,1229,1446,0.85,0.15
furnas_ne,NE,Donald Trump,REP,2163,2602,0.831,0.169
gage_ne,NE,Donald Trump,REP,7445,11119,0.67,0.33
garden_ne,NE,Donald Trump,REP,1016,1200,0.847,0.153
garfield_ne,NE,Donald Trump,REP,933,1076,0.867,0.133
gosper_ne,NE,Donald Trump,REP,893,1121,0.797,0.203
grant_ne,NE,Donald Trump,REP,375,402,0.933,0.067
