,County_State,Pct_Hesitant_Feb22,Pct_Somewhat_Hesitant_Feb22,Pct_Highly_Hesitant_Feb22,Pct_Uninsured,SVI_Socio,SVI_HHDisab,SVI_Minority,SVI_HousingTransp,SVI_Overall,Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_030121,Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_090121,Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_030122,Booster_Doses_Vax_Pct_030122,SVI_Ctgy,Metro_Status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,State,Candidate_Won,Pct_Trump,Pct_Biden,Hesitant_nzip,Somewhat_Hesitant_nzip,Highly_Hesitant_nzip,Census2019_Pct_65Plus,Missing_March21,Missing_Sept21,Missing_March22,Dose1_Pop_Pct_090121_impute,Series_Complete_Pop_Pct_090121_impute,Cluster,county
2946,washington_al,0.23,0.086,0.145,0.0948146367842336,0.7809643994472151,0.7947770714414468,0.3533427086462777,0.4074440605660037,0.6645873940996214,13.8,7.1,41.6,29.8,55.5,45.5,32.6,3.0,0.0,16326.0,3219.0,9503.0,AL,1.0,0.74,0.26,3.68,1.376,2.32,0.197170158030136,0,0,0,41.6,29.8,0,Washington County
2947,washington_ar,0.176,0.058,0.118,0.1141868209286348,0.5305336346809376,0.4072473449759111,0.4734511072992924,0.5956053218628709,0.519355251631084,11.3,6.8,52.6,42.0,66.0,54.8,38.2,3.0,1.0,239187.0,28919.0,152518.0,AR,1.0,0.504,0.496,3.168,1.044,2.124,0.1209054003771108,0,0,0,52.6,42.0,1,Washington County
2948,washington_co,0.316,0.056,0.259,0.0473140495867768,0.3707542355371901,0.6484461776859505,0.3184021694214876,0.5758993801652893,0.4580488636363636,0.0,0.0,27.3,24.7,33.9,30.6,45.4,2.0,0.0,4908.0,1048.0,2763.0,CO,1.0,0.863,0.137,3.792,0.672,3.108,0.2135289323553382,1,0,0,27.3,24.7,2,Washington County
2949,washington_fl,0.485,0.101,0.384,0.1142636163803631,0.8085747862899944,0.7448352682569406,0.3534690466498412,0.6996975657412685,0.7527620858096556,10.7,5.9,33.4,24.6,39.1,32.2,33.3,4.0,0.0,25473.0,4380.0,16018.0,FL,1.0,0.801,0.199,4.85,1.01,3.84,0.1719467671652337,0,0,0,33.4,24.6,0,Washington County
2950,washington_ga,0.228,0.087,0.141,0.1092321978397927,0.8269133766678071,0.7780635452812668,0.4988295831093299,0.754223136699086,0.8226910170568398,3.2,1.6,14.4,9.6,49.7,43.6,36.9,4.0,0.0,20374.0,3627.0,12350.0,GA,0.0,0.5,0.5,2.28,0.8699999999999999,1.41,0.1780210071659958,0,0,0,14.4,9.6,2,Washington County
2951,washington_ia,0.235,0.064,0.171,0.0833672040825543,0.3857462674434358,0.6090579641421667,0.3142451384184618,0.6138718601815472,0.474430307546403,18.8,6.1,52.5,48.8,61.0,56.2,52.2,1.0,1.0,21965.0,4384.0,12213.0,IA,1.0,0.593,0.407,2.82,0.768,2.052,0.1995902572274072,0,0,0,52.5,48.8,1,Washington County
2952,washington_id,0.355,0.047,0.307,0.1498254364089775,0.6626341645885288,0.9693435311720696,0.5078612069825437,0.6558719002493766,0.7737716109725685,13.4,3.9,35.5,31.6,44.8,40.1,38.0,4.0,0.0,10194.0,2643.0,5245.0,ID,1.0,0.777,0.223,1.42,0.188,1.228,0.25927015891701,0,0,0,35.5,31.6,0,Washington County
2953,washington_il,0.215,0.065,0.151,0.0352525609325326,0.3401435888378665,0.512421624867538,0.1434389544330625,0.4293554786294595,0.3123017025785941,18.4,6.0,53.6,44.2,61.2,57.5,49.2,1.0,0.0,13887.0,2879.0,8071.0,IL,1.0,0.772,0.228,2.795,0.845,1.963,0.2073161950025203,0,0,0,53.6,44.2,1,Washington County
2954,washington_in,0.231,0.08,0.152,0.094548460128652,0.6431133862795128,0.7679529018579078,0.0541362489668307,0.5069020232148633,0.5213613576742013,13.1,7.0,37.6,33.9,44.2,39.7,40.1,2.0,1.0,28036.0,4861.0,16717.0,IN,1.0,0.751,0.249,2.31,0.8,1.52,0.1733842202882008,0,0,0,37.6,33.9,0,Washington County
2955,washington_ks,0.301,0.061,0.24,0.0463348416289592,0.4292731764705882,0.647199149321267,0.1800804705882353,0.565761628959276,0.4362291945701357,17.7,8.6,47.8,43.3,58.2,53.6,55.6,1.0,0.0,5406.0,1294.0,2888.0,KS,1.0,0.82,0.18,4.214,0.854,3.36,0.2393636699963004,0,0,0,47.8,43.3,0,Washington County
2956,washington_ky,0.188,0.066,0.123,0.0772942840502537,0.6306384973791497,0.7041529744571097,0.2779291621599135,0.6341447874199185,0.6073681504284882,12.4,4.9,48.0,42.4,56.9,50.2,43.2,3.0,0.0,12095.0,2235.0,7076.0,KY,1.0,0.72,0.28,1.128,0.396,0.738,0.1847871021083092,0,0,0,48.0,42.4,0,Washington County
2957,washington_md,0.171,0.058,0.113,0.0610056442779301,0.5054715288388416,0.6645301714213953,0.3205250336633387,0.5185562997537169,0.5095793945482834,14.6,8.5,52.8,47.8,65.5,58.8,48.5,3.0,1.0,151049.0,26429.0,91854.0,MD,1.0,0.593,0.407,3.4200000000000004,1.16,2.26,0.1749697118153711,0,0,0,52.8,47.8,1,Washington County
2958,washington_me,0.245,0.076,0.168,0.1203697860793841,0.6589010222755096,0.8149098062724807,0.1828750489051555,0.6893050956016912,0.6458746198018552,17.6,8.1,63.5,59.0,80.3,71.1,51.8,3.0,0.0,31379.0,7793.0,17665.0,ME,1.0,0.547,0.453,7.84,2.432,5.376,0.2483508078651327,0,0,0,63.5,59.0,1,Washington County
2959,washington_mn,0.154,0.031,0.123,0.0296470700341058,0.1317165951330683,0.3686300127450241,0.3155458896304737,0.309191339339244,0.1925185902653426,15.5,7.6,62.1,56.7,75.1,69.7,60.8,1.0,1.0,262440.0,40867.0,157900.0,MN,0.0,0.465,0.535,2.926,0.589,2.337,0.1557194025301021,0,0,0,62.1,56.7,1,Washington County
2960,washington_mo,0.352,0.117,0.234,0.12811359351811,0.8466805382856685,0.7917872327624244,0.1003626890216998,0.585964706590189,0.6739104488387951,10.7,5.0,30.4,25.2,37.0,31.4,36.0,4.0,0.0,24730.0,4264.0,14867.0,MO,1.0,0.807,0.193,5.632,1.872,3.744,0.1724221593206631,0,0,0,30.4,25.2,0,Washington County
2961,washington_ms,0.151,0.049,0.102,0.1806481756785456,0.8506141400841014,0.8792928365119144,0.5566490315592746,0.6100745274603916,0.8191342777046255,11.8,5.3,44.8,37.8,58.3,49.8,35.9,4.0,0.0,43909.0,7324.0,25352.0,MS,0.0,0.306,0.694,1.359,0.441,0.918,0.1667995171832653,0,0,0,44.8,37.8,1,Washington County
2962,washington_nc,0.264,0.117,0.147,0.1170615333991444,0.7815813672260612,0.9337227788746298,0.3973784550839092,0.7251485932872656,0.8102730750246792,18.6,9.4,45.1,35.1,62.7,49.3,35.8,4.0,0.0,11580.0,2932.0,6342.0,NC,0.0,0.453,0.547,1.056,0.468,0.588,0.2531951640759931,0,0,0,45.1,35.1,0,Washington County
2963,washington_ne,0.145,0.036,0.109,0.0462930906573025,0.2014199366932093,0.5311391364558089,0.1370981552005539,0.3881757060190909,0.2558807853998714,14.9,7.5,48.8,46.8,58.4,55.7,56.1,1.0,1.0,20729.0,3863.0,11860.0,NE,1.0,0.688,0.312,2.03,0.504,1.526,0.1863572772444401,0,0,0,48.8,46.8,1,Washington County
2964,washington_ny,0.181,0.051,0.13,0.0612182182829785,0.5377221485411141,0.5319861664617973,0.1747141473118975,0.6103827117163745,0.4826130652778676,12.6,6.4,59.7,55.5,74.3,65.9,52.6,2.0,1.0,61204.0,12288.0,37526.0,NY,1.0,0.567,0.433,4.525,1.275,3.25,0.200771191425397,0,0,0,59.7,55.5,1,Washington County
2965,washington_oh,0.321,0.077,0.244,0.0675775906116596,0.4621601753720888,0.7469444792404938,0.0898616109838308,0.4673435463400965,0.4236860081422755,12.5,7.8,39.9,39.1,60.4,54.9,45.0,2.0,0.0,59911.0,12942.0,35141.0,OH,1.0,0.696,0.304,6.7410000000000005,1.617,5.124,0.2160204303049523,0,0,0,39.9,39.1,0,Washington County
2966,washington_ok,0.338,0.082,0.256,0.132478221572662,0.4506059729620584,0.726225459125786,0.3714039576161997,0.4956564739139632,0.506339868464068,15.5,7.6,42.1,33.6,55.8,43.0,37.9,2.0,0.0,51527.0,10187.0,29088.0,OK,1.0,0.727,0.273,3.718,0.902,2.816,0.197702175558445,0,0,0,42.1,33.6,0,Washington County
2967,washington_or,0.085,0.018,0.066,0.067890296156378,0.3483873462800415,0.3245142000718434,0.6021742157811423,0.5417231413097843,0.428499719845107,14.0,8.1,68.6,63.9,82.8,75.4,54.3,2.0,1.0,601592.0,83361.0,383076.0,OR,0.0,0.345,0.655,2.4650000000000003,0.5219999999999999,1.914,0.1385673346720036,0,0,0,68.6,63.9,1,Washington County
2968,washington_pa,0.227,0.062,0.164,0.0400102145538119,0.3544578254564026,0.4921995032450481,0.1435291288238326,0.4164521448153912,0.3197999204999349,14.2,6.3,65.8,52.3,73.4,63.1,45.5,1.0,1.0,206865.0,43541.0,123168.0,PA,1.0,0.608,0.392,14.528,3.968,10.496,0.210480264907065,0,0,0,65.8,52.3,1,Washington County
2969,washington_ri,0.137,0.023,0.114,0.0316930973843887,0.3205378170497932,0.2943226865860807,0.1852940416026362,0.3556635327387082,0.2365145078500024,15.0,5.6,72.6,67.2,87.8,77.4,59.6,1.0,1.0,125577.0,26959.0,78327.0,RI,0.0,0.392,0.5857,2.74,0.4599999999999999,2.28,0.2146810323546509,0,0,0,72.6,67.2,1,Washington County
2970,washington_tn,0.22,0.086,0.135,0.0897908290905021,0.4923096296947559,0.5880161254226179,0.1768294142095545,0.5784742456819035,0.465279461766563,19.2,13.1,54.9,47.9,66.3,59.0,44.8,2.0,1.0,129375.0,24275.0,80601.0,TN,1.0,0.672,0.328,2.86,1.118,1.755,0.1876328502415458,0,0,0,54.9,47.9,1,Washington County
2971,washington_tx,0.28,0.119,0.161,0.113748706747902,0.5793323715369583,0.601708851592137,0.5942432463501552,0.6865812622140476,0.6701616277733073,0.0,0.0,0.0,0.0,55.9,50.1,41.9,3.0,0.0,35882.0,7889.0,20328.0,TX,1.0,0.744,0.256,1.96,0.833,1.127,0.2198595396020288,1,1,0,27.95,27.95,2,Washington County
2972,washington_ut,0.288,0.075,0.213,0.1389025582887434,0.4402921289173212,0.6990074418981294,0.3531901536717392,0.5464164553965752,0.503777488055713,9.9,4.2,46.8,39.4,57.8,51.4,43.9,2.0,1.0,177556.0,39067.0,93108.0,UT,1.0,0.744,0.256,6.047999999999999,1.575,4.473,0.2200263578814571,0,0,0,46.8,39.4,0,Washington County
2973,washington_va,0.217,0.062,0.154,0.089530566481638,0.6159802429879058,0.6615030934088152,0.0962331967062456,0.4080021284417159,0.4590550159908834,18.8,13.4,42.5,36.5,66.1,56.8,36.9,2.0,1.0,53740.0,12702.0,31375.0,VA,1.0,0.756,0.244,2.17,0.62,1.54,0.2363602530703386,0,0,0,42.5,36.5,1,Washington County
2974,washington_vt,0.086,0.013,0.073,0.0310549446791046,0.3126089077757067,0.4921447133060861,0.1283263915727551,0.5145221386186022,0.3208982386237324,9.2,5.8,44.2,39.5,52.7,46.6,62.8,1.0,0.0,58409.0,11771.0,35848.0,VT,0.0,0.498,0.502,2.064,0.312,1.7519999999999998,0.2015271619099796,0,0,0,44.2,39.5,1,Washington County
2975,washington_wi,0.269,0.075,0.194,0.0403389452558813,0.1651296339242576,0.3890223599806742,0.1740520845876537,0.2871609655479986,0.1674790292488943,15.2,8.2,51.6,48.1,61.5,57.2,54.5,1.0,1.0,136034.0,25128.0,81471.0,WI,1.0,0.684,0.316,4.304,1.2,3.104,0.1847185262507902,0,0,0,51.6,48.1,1,Washington County
2976,washita_ok,0.296,0.106,0.19,0.1094296710986704,0.5137513820853744,0.6532483817354794,0.3184566392582225,0.5303055545836249,0.514510076976907,16.7,10.4,38.6,30.6,45.6,38.6,37.8,2.0,0.0,10916.0,2038.0,6205.0,OK,1.0,0.855,0.145,4.736,1.696,3.04,0.1866984243312568,0,0,0,38.6,30.6,0,Washita County
2977,washoe_nv,0.146,0.033,0.112,0.1013053392572066,0.4527039955060271,0.4454983056567662,0.5696119507705698,0.4822876060491006,0.471989921644119,17.2,10.3,60.6,53.8,74.6,63.5,41.9,3.0,1.0,471519.0,79377.0,291612.0,NV,0.0,0.492,0.508,3.796,0.8580000000000001,2.912,0.1683431632659553,0,0,0,60.6,53.8,1,Washoe County
2978,washtenaw_mi,0.109,0.03,0.079,0.0383356104695115,0.3093328872528941,0.2341487592127798,0.415187598450631,0.414695960259621,0.2747002694076605,16.8,11.6,0.0,58.3,74.5,70.3,56.5,1.0,1.0,367601.0,53369.0,246468.0,MI,0.0,0.274,0.726,2.834,0.78,2.054,0.1451818683844712,0,1,0,45.65,58.3,1,Washtenaw County
2979,watauga_nc,0.261,0.092,0.169,0.0876064822514182,0.614714851155829,0.2475701276863093,0.1768633885839939,0.6712097233771273,0.431929783616978,17.1,9.2,55.8,45.4,71.5,54.9,33.2,2.0,0.0,56177.0,9229.0,39793.0,NC,0.0,0.469,0.531,2.349,0.828,1.521,0.1642843156451928,0,0,0,55.8,45.4,0,Watauga County
2980,watonwan_mn,0.185,0.056,0.129,0.1185637473799325,0.4898722227285154,0.7495975576414837,0.6506300464777182,0.6283330811993074,0.6354279230839333,16.5,6.1,51.2,46.9,60.6,57.9,53.9,3.0,0.0,10897.0,2234.0,6020.0,MN,1.0,0.597,0.403,1.85,0.56,1.29,0.205010553363311,0,0,0,51.2,46.9,1,Watonwan County
2981,waukesha_wi,0.235,0.04,0.195,0.0284848287325228,0.1246299253658377,0.2848652689161375,0.2306892917401016,0.2838012963831137,0.149579364168081,17.9,9.5,63.0,58.7,75.6,69.4,55.8,1.0,1.0,404198.0,77551.0,240595.0,WI,1.0,0.596,0.404,6.815,1.16,5.655,0.1918638884902943,0,0,0,63.0,58.7,1,Waukesha County
2982,waupaca_wi,0.316,0.058,0.258,0.0554000466526708,0.3476604171526319,0.5784541929087941,0.198047927843869,0.5992488647850089,0.4134472261099448,14.8,7.5,47.7,44.5,56.8,53.9,56.5,1.0,0.0,50990.0,10861.0,29829.0,WI,1.0,0.651,0.349,5.056,0.928,4.128,0.2130025495195136,0,0,0,47.7,44.5,0,Waupaca County
2983,waushara_wi,0.31,0.062,0.248,0.0742660474373859,0.5017429797644717,0.5820152886050755,0.2910426604743739,0.6099296276331067,0.5144232210980262,14.8,7.0,39.7,37.0,47.5,44.5,58.4,2.0,0.0,24443.0,6120.0,13863.0,WI,1.0,0.665,0.335,4.96,0.992,3.968,0.2503784314527676,0,0,0,39.7,37.0,0,Waushara County
2984,wayne_ga,0.412,0.128,0.285,0.1652837034299727,0.7667040313098397,0.6741918198004502,0.4551436993986629,0.6539540800215002,0.7219391070648704,10.1,4.3,30.5,24.9,47.4,41.6,32.0,4.0,0.0,29927.0,4783.0,17882.0,GA,1.0,0.782,0.218,2.472,0.768,1.71,0.1598222341029839,0,0,0,30.5,24.9,0,Wayne County
2985,wayne_ia,0.38,0.074,0.306,0.1210042101980352,0.4647231404958678,0.8300965226882895,0.1478007172929986,0.6283658818025886,0.5217943864026198,17.4,4.8,38.5,35.3,44.8,41.6,56.0,2.0,0.0,6441.0,1451.0,3385.0,IA,1.0,0.752,0.248,4.94,0.962,3.978,0.2252755783263468,0,0,0,38.5,35.3,0,Wayne County
2986,wayne_il,0.267,0.073,0.194,0.0753927336689513,0.5090325225935586,0.7843687329411051,0.1814899739188451,0.6196161824467762,0.5439021289500818,16.5,7.5,39.9,32.0,42.3,39.1,44.3,2.0,0.0,16215.0,3604.0,8960.0,IL,1.0,0.844,0.156,5.073,1.387,3.686,0.2222633364168979,0,0,0,39.9,32.0,0,Wayne County
2987,wayne_in,0.196,0.072,0.124,0.1173194421509315,0.601713480852086,0.779413119060844,0.2178573746866227,0.547948272859652,0.5739488298079954,17.9,12.1,43.7,40.2,54.5,48.9,44.9,3.0,0.0,65884.0,12874.0,38537.0,IN,1.0,0.635,0.365,2.744,1.008,1.736,0.1954040434703418,0,0,0,43.7,40.2,0,Wayne County
2988,wayne_ky,0.338,0.107,0.231,0.0971420253287398,0.8199261050997138,0.703745688776748,0.130062409626862,0.6918642631859867,0.6851795768838856,9.0,2.7,37.2,30.2,47.3,41.3,39.6,3.0,0.0,20333.0,4433.0,11778.0,KY,1.0,0.804,0.196,1.352,0.428,0.924,0.2180199675404514,0,0,0,37.2,30.2,0,Wayne County
2989,wayne_mi,0.187,0.069,0.118,0.0710392658475352,0.6394374134342543,0.6290561941275524,0.4902781688541585,0.4313591294429702,0.5769988206392949,12.3,6.1,46.6,43.8,57.2,53.4,47.1,4.0,1.0,1749343.0,276530.0,1060519.0,MI,0.0,0.316,0.684,13.09,4.83,8.26,0.1580764892876925,0,0,0,46.6,43.8,1,Wayne County
2990,wayne_mo,0.315,0.071,0.244,0.1463029756537421,0.8475343327321911,0.8167940862639014,0.0893909828674481,0.6945662759242561,0.7300041178238653,13.1,4.6,35.5,29.2,41.7,35.9,33.4,4.0,0.0,12873.0,3131.0,7130.0,MO,1.0,0.848,0.152,4.095,0.923,3.172,0.2432222481162122,0,0,0,35.5,29.2,0,Wayne County
2991,wayne_ms,0.244,0.072,0.172,0.1013612770541572,0.7510408138282245,0.8093317157966898,0.3781051366173734,0.6367286259915778,0.7176470815786896,10.3,6.1,35.5,27.1,44.6,38.6,33.3,4.0,0.0,20183.0,3556.0,11724.0,MS,1.0,0.627,0.373,1.708,0.504,1.204,0.1761878808898578,0,0,0,35.5,27.1,0,Wayne County
2992,wayne_nc,0.223,0.068,0.154,0.1273447202464476,0.655011324010903,0.7369238334865567,0.6440812438509056,0.5918700238705827,0.7031239407428913,14.0,7.2,46.8,38.3,65.2,47.8,21.4,4.0,1.0,123131.0,20802.0,73229.0,NC,1.0,0.553,0.447,2.899,0.8840000000000001,2.002,0.1689420210994794,0,0,0,46.8,38.3,0,Wayne County
2993,wayne_ne,0.288,0.059,0.228,0.0359773673534749,0.3105058396498345,0.1894269776876267,0.2652734706949931,0.5215639372264332,0.2776038112522686,3.2,1.4,0.0,34.4,0.0,41.0,57.2,1.0,0.0,9385.0,1566.0,5977.0,NE,1.0,0.724,0.276,2.592,0.5309999999999999,2.052,0.1668620138518913,0,1,1,1.6,34.4,2,Wayne County
2994,wayne_ny,0.185,0.04,0.146,0.0497820727304745,0.4923845480760764,0.6188433796337061,0.2028797569780752,0.6053943250858501,0.4928659086906753,12.1,6.7,56.0,52.6,66.1,62.1,57.1,2.0,1.0,89918.0,17552.0,53270.0,NY,1.0,0.586,0.414,3.515,0.76,2.774,0.1952000711759603,0,0,0,56.0,52.6,1,Wayne County
2995,wayne_oh,0.342,0.073,0.269,0.1274869200055073,0.4650851567878287,0.4830132495181055,0.1746815864656478,0.5890569866102162,0.4280384904653724,7.7,4.1,32.9,32.6,47.5,45.2,52.2,2.0,0.0,115710.0,21182.0,66548.0,OH,1.0,0.677,0.323,7.524000000000001,1.606,5.918,0.1830611010284331,0,0,0,32.9,32.6,0,Wayne County
2996,wayne_pa,0.237,0.045,0.193,0.0553399565352375,0.513921848804719,0.5860412546569389,0.1666865802545793,0.4528314537410742,0.4220705254579323,15.9,6.3,61.9,53.4,71.8,60.1,45.9,2.0,0.0,51361.0,12623.0,30373.0,PA,1.0,0.663,0.337,7.109999999999999,1.35,5.79,0.245770136874282,0,0,0,61.9,53.4,1,Wayne County
2997,wayne_tn,0.356,0.154,0.202,0.0984443510120728,0.7977608204696979,0.6558067151180251,0.1382946363144933,0.6569618415520452,0.6700691032494444,15.2,7.5,37.7,32.1,45.2,40.5,38.8,4.0,0.0,16673.0,3315.0,10584.0,TN,1.0,0.869,0.131,3.56,1.54,2.02,0.1988244467102501,0,0,0,37.7,32.1,0,Wayne County
2998,wayne_ut,0.471,0.06,0.411,0.1848552338530066,0.4011,0.5484,0.4136,0.6967,0.5204,5.9,3.9,49.4,42.5,60.0,53.6,43.3,2.0,0.0,2711.0,597.0,1466.0,UT,1.0,0.758,0.242,2.826,0.36,2.466,0.2202139431943932,0,0,0,49.4,42.5,0,Wayne County
2999,wayne_wv,0.312,0.111,0.201,0.0814827552323867,0.7775301685172448,0.7880421710720251,0.0548439667878549,0.5107623980544365,0.6050511103468605,12.0,6.8,35.4,28.8,62.1,53.2,37.8,3.0,1.0,39402.0,8560.0,22908.0,WV,1.0,0.743,0.257,4.992,1.776,3.216,0.2172478554388102,0,0,0,35.4,28.8,0,Wayne County
3000,waynesboro city_va,0.154,0.069,0.085,0.1277934871841649,0.5405002554045426,0.6525394600018244,0.4116175499407096,0.6397232691781447,0.5850184985861535,0.0,0.0,1.5,1.1,48.6,42.9,4.5,3.0,1.0,22630.0,4031.0,13234.0,VA,1.0,0.514,0.486,0.154,0.069,0.085,0.178126380910296,1,0,0,1.5,1.1,2,Waynesboro city
3001,weakley_tn,0.255,0.082,0.173,0.0955213227859394,0.6975614911080712,0.6614984238386963,0.1901522333908285,0.5674661303753049,0.5869301582109082,12.5,7.0,34.4,28.0,42.5,37.6,41.1,3.0,0.0,33328.0,6344.0,20573.0,TN,1.0,0.757,0.243,2.805,0.902,1.903,0.1903504560729716,0,0,0,34.4,28.0,0,Weakley County
3002,webb_tx,0.118,0.065,0.053,0.2788675749398936,0.7610315927622436,0.6618293326176944,0.9712398712585196,0.6421176308185488,0.8216950646648383,0.0,0.0,0.0,0.0,95.0,93.6,23.7,4.0,1.0,276652.0,26921.0,160075.0,TX,0.0,0.389,0.611,1.18,0.65,0.53,0.0973099778783453,1,1,0,47.5,47.5,1,Webb County
3003,weber_ut,0.153,0.054,0.099,0.0922169611393003,0.419262034626268,0.5152303861850152,0.4233629735479209,0.4062200519918783,0.4076892807117397,6.1,3.2,52.4,44.1,67.3,60.6,41.0,2.0,1.0,260213.0,30870.0,156896.0,UT,1.0,0.592,0.408,1.377,0.486,0.891,0.1186335809509901,0,0,0,52.4,44.1,1,Weber County
3004,webster parish_la,0.335,0.127,0.207,0.0952032499810754,0.7397958088365169,0.7723394918119654,0.3041469909919002,0.7320984885569377,0.727089851378971,13.9,7.7,39.7,32.6,48.2,42.5,39.4,4.0,1.0,38340.0,7760.0,21991.0,LA,1.0,0.649,0.351,4.0200000000000005,1.524,2.484,0.2023995826812728,0,0,0,39.7,32.6,0,Webster Parish
3005,webster_ga,0.206,0.077,0.129,0.1155759663222349,0.6587701109835438,0.8958631075392269,0.6409573287409109,0.455016800612323,0.7006548411787218,3.3,2.8,18.0,14.2,49.4,43.7,40.9,4.0,0.0,2607.0,619.0,1505.0,GA,1.0,0.538,0.462,1.236,0.4619999999999999,0.774,0.2374376678174146,0,0,0,18.0,14.2,2,Webster County
3006,webster_ia,0.318,0.066,0.252,0.0484805615256957,0.5068577685882961,0.6761276273907011,0.2143269880566967,0.5307219713251897,0.4847443153685012,18.0,6.2,53.4,48.6,62.0,57.0,50.7,2.0,0.0,35904.0,6759.0,21392.0,IA,1.0,0.614,0.386,6.678,1.386,5.292,0.1882520053475936,0,0,0,53.4,48.6,0,Webster County
3007,webster_ky,0.267,0.093,0.173,0.069327251995439,0.7206420068415051,0.7959238312428735,0.2466060053211706,0.7098449258836944,0.7027503154694033,12.5,6.9,42.5,36.2,51.6,45.5,39.2,4.0,0.0,12942.0,2343.0,7578.0,KY,1.0,0.752,0.248,2.67,0.93,1.73,0.1810384793694946,0,0,0,42.5,36.2,0,Webster County
3008,webster_mo,0.34,0.06,0.28,0.1477863557586261,0.609616580011554,0.6213216033821753,0.183369733732472,0.6010514862664775,0.5458944855837403,11.4,3.9,41.4,35.9,47.8,41.9,34.8,3.0,1.0,39592.0,6229.0,22733.0,MO,1.0,0.792,0.208,3.06,0.54,2.5200000000000005,0.1573297635886037,0,0,0,41.4,35.9,0,Webster County
3009,webster_ms,0.29,0.11,0.18,0.1156898656898657,0.6834262617012616,0.8077749592999592,0.2194497964997965,0.4291297212047212,0.5735856837606838,14.6,10.0,44.2,37.1,53.0,47.5,39.2,3.0,0.0,9689.0,1739.0,5671.0,MS,1.0,0.794,0.206,2.9,1.1,1.7999999999999998,0.1794818866756115,0,0,0,44.2,37.1,0,Webster County
3010,webster_ne,0.269,0.076,0.193,0.0803696443573228,0.3521703164379725,0.7110235788294595,0.0719378885466256,0.547603332399888,0.3870012041444973,8.8,3.3,0.0,33.4,0.0,38.2,62.0,1.0,0.0,3487.0,816.0,1911.0,NE,1.0,0.805,0.195,1.883,0.532,1.351,0.2340120447375968,0,1,1,4.4,33.4,2,Webster County
3011,webster_wv,0.279,0.113,0.166,0.0568208499647804,0.866995891054238,0.831061716365344,0.0013072082648509,0.5775226344212256,0.6810044963606481,16.6,8.0,35.5,29.4,51.7,47.2,46.1,3.0,0.0,8114.0,1951.0,4585.0,WV,1.0,0.811,0.189,3.0690000000000004,1.243,1.826,0.240448607345329,0,0,0,35.5,29.4,0,Webster County
3012,weld_co,0.199,0.047,0.152,0.0780515469552858,0.4099500471466054,0.3932638956078496,0.5598455702689407,0.3674768776648081,0.4034306258199409,0.6,0.2,53.6,48.5,64.8,60.1,46.1,2.0,1.0,324492.0,40351.0,200098.0,CO,1.0,0.576,0.424,7.761,1.833,5.928,0.1243512937144829,0,0,0,53.6,48.5,1,Weld County
3013,wells_in,0.354,0.053,0.302,0.0665903316992879,0.3500153504848463,0.5582785558378359,0.1181613053279421,0.4344235803485168,0.3217180913872687,15.7,7.4,39.2,36.1,45.5,41.1,43.7,1.0,1.0,28296.0,5270.0,16067.0,IN,1.0,0.773,0.227,5.31,0.7949999999999999,4.53,0.1862454057110545,0,0,0,39.2,36.1,0,Wells County
3014,wells_nd,0.319,0.072,0.247,0.026387176325524,0.3497723551171393,0.6331276202219482,0.01443598027127,0.4065448335388409,0.2991223674475955,22.2,12.8,41.1,36.4,48.6,43.3,49.9,1.0,0.0,3834.0,1101.0,1946.0,ND,1.0,0.797,0.203,3.828,0.8639999999999999,2.964,0.2871674491392801,0,0,0,41.1,36.4,0,Wells County
3015,west baton rouge parish_la,0.421,0.104,0.317,0.0902938901778808,0.5774435382830627,0.6513207037896365,0.3769882057231245,0.5014371461716938,0.5565362993039443,11.4,5.5,50.1,41.2,58.8,53.1,36.9,4.0,1.0,26465.0,3775.0,16319.0,LA,1.0,0.545,0.455,2.105,0.52,1.585,0.1426412242584545,0,0,0,50.1,41.2,0,West Baton Rouge Parish
3016,west carroll parish_la,0.178,0.069,0.109,0.1577817531305903,0.8394392844364937,0.7029748389982111,0.2109996153846153,0.4436873345259391,0.6468264758497316,20.2,15.7,38.8,33.2,45.0,40.2,35.8,3.0,0.0,10830.0,2104.0,6308.0,LA,1.0,0.855,0.145,0.712,0.276,0.436,0.1942751615881809,0,0,0,38.8,33.2,0,West Carroll Parish
3017,west feliciana parish_la,0.28,0.075,0.205,0.0594394225141445,0.6003994342199388,0.4567679131169929,0.4555714573713988,0.6935374845548546,0.5990149899200103,21.3,13.8,85.6,73.1,95.0,87.6,55.8,3.0,1.0,15568.0,2406.0,10606.0,LA,1.0,0.616,0.384,1.12,0.3,0.82,0.1545477903391572,0,0,0,85.6,73.1,1,West Feliciana Parish
3018,westchester_ny,0.062,0.016,0.046,0.0670355803435651,0.3575164649267311,0.3449868913157886,0.6513913280373357,0.5596705694287444,0.4607386664922787,15.4,9.3,72.0,64.9,95.0,79.4,44.2,3.0,1.0,967506.0,168511.0,588713.0,NY,0.0,0.324,0.676,4.712,1.216,3.496,0.1741704961002826,0,0,0,72.0,64.9,1,Westchester County
