county_state,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden
ed 16_ak,AK,Joe Biden,DEM,4274,3896,8170,0.477,0.523
ed 17_ak,AK,Joe Biden,DEM,4136,3135,7271,0.431,0.569
ed 18_ak,AK,Joe Biden,DEM,4681,3078,7759,0.397,0.603
ed 19_ak,AK,Joe Biden,DEM,3118,2220,5338,0.416,0.584
ed 20_ak,AK,Joe Biden,DEM,4881,2663,7544,0.353,0.647
ed 21_ak,AK,Joe Biden,DEM,5414,4068,9482,0.429,0.571
ed 23_ak,AK,Joe Biden,DEM,3810,3986,7796,0.511,0.489
ed 25_ak,AK,Joe Biden,DEM,4600,4769,9369,0.509,0.491
ed 33_ak,AK,Joe Biden,DEM,7535,3481,11016,0.316,0.684
ed 34_ak,AK,Joe Biden,DEM,5763,5031,10794,0.466,0.534
ed 35_ak,AK,Joe Biden,DEM,5011,5138,10149,0.506,0.494
ed 37_ak,AK,Joe Biden,DEM,2560,2608,5168,0.505,0.495
ed 38_ak,AK,Joe Biden,DEM,3202,2097,5299,0.396,0.604
ed 39_ak,AK,Joe Biden,DEM,3580,2350,5930,0.396,0.604
ed 40_ak,AK,Joe Biden,DEM,2318,2310,4628,0.499,0.501
ed 4_ak,AK,Joe Biden,DEM,5345,5242,10587,0.495,0.505
ed 5_ak,AK,Joe Biden,DEM,4204,4502,8706,0.517,0.483
crittenden_ar,AR,Joe Biden,DEM,8514,7853,16367,0.48,0.52
desha_ar,AR,Joe Biden,DEM,2016,2148,4164,0.516,0.484
jefferson_ar,AR,Joe Biden,DEM,14981,10177,25158,0.405,0.595
lee_ar,AR,Joe Biden,DEM,1423,1425,2848,0.5,0.5
phillips_ar,AR,Joe Biden,DEM,3623,2619,6242,0.42,0.58
pulaski_ar,AR,Joe Biden,DEM,101947,68009,169956,0.4,0.6
st. francis_ar,AR,Joe Biden,DEM,3604,3504,7108,0.493,0.507
chicot_ar,AR,Joe Biden,DEM,2260,1843,4103,0.449,0.551
fresno_ca,CA,Joe Biden,DEM,193025,171784,364809,0.471,0.529
humboldt_ca,CA,Joe Biden,DEM,44768,24060,68828,0.35,0.65
imperial_ca,CA,Joe Biden,DEM,34678,22040,56718,0.389,0.611
inyo_ca,CA,Joe Biden,DEM,4634,4847,9481,0.511,0.489
lake_ca,CA,Joe Biden,DEM,14941,13859,28800,0.481,0.519
los angeles_ca,CA,Joe Biden,DEM,3028885,1234558,4263443,0.29,0.71
alameda_ca,CA,Joe Biden,DEM,617659,152205,769864,0.198,0.802
marin_ca,CA,Joe Biden,DEM,128288,27513,155801,0.177,0.823
mendocino_ca,CA,Joe Biden,DEM,28782,14554,43336,0.336,0.664
merced_ca,CA,Joe Biden,DEM,48991,41550,90541,0.459,0.541
mono_ca,CA,Joe Biden,DEM,4013,2724,6737,0.404,0.596
monterey_ca,CA,Joe Biden,DEM,113953,49930,163883,0.305,0.695
napa_ca,CA,Joe Biden,DEM,49817,22305,72122,0.309,0.691
nevada_ca,CA,Joe Biden,DEM,36359,28379,64738,0.438,0.562
alpine_ca,CA,Joe Biden,DEM,476,265,741,0.358,0.642
orange_ca,CA,Joe Biden,DEM,814009,707716,1521725,0.465,0.535
riverside_ca,CA,Joe Biden,DEM,527945,468211,996156,0.47,0.53
sacramento_ca,CA,Joe Biden,DEM,440808,277482,718290,0.386,0.614
san benito_ca,CA,Joe Biden,DEM,17628,11193,28821,0.388,0.612
san bernardino_ca,CA,Joe Biden,DEM,455859,385072,840931,0.458,0.542
san diego_ca,CA,Joe Biden,DEM,964650,637072,1601722,0.398,0.602
san francisco_ca,CA,Joe Biden,DEM,378156,65302,443458,0.147,0.853
san joaquin_ca,CA,Joe Biden,DEM,161137,127306,288443,0.441,0.559
san luis obispo_ca,CA,Joe Biden,DEM,88310,71371,159681,0.447,0.553
san mateo_ca,CA,Joe Biden,DEM,291410,82728,374138,0.221,0.779
santa barbara_ca,CA,Joe Biden,DEM,129963,70325,200288,0.351,0.649
santa clara_ca,CA,Joe Biden,DEM,617967,232555,850522,0.273,0.727
santa cruz_ca,CA,Joe Biden,DEM,114246,30550,144796,0.211,0.789
solano_ca,CA,Joe Biden,DEM,131639,74192,205831,0.36,0.64
sonoma_ca,CA,Joe Biden,DEM,199938,68314,268252,0.255,0.745
butte_ca,CA,Joe Biden,DEM,50426,51616,102042,0.506,0.494
stanislaus_ca,CA,Joe Biden,DEM,105841,109035,214876,0.507,0.493
ventura_ca,CA,Joe Biden,DEM,251388,171310,422698,0.405,0.595
yolo_ca,CA,Joe Biden,DEM,67598,29666,97264,0.305,0.695
contra costa_ca,CA,Joe Biden,DEM,416386,164844,581230,0.284,0.716
clear creek_co,CO,Joe Biden,DEM,3604,2944,6548,0.45,0.55
costilla_co,CO,Joe Biden,DEM,1311,783,2094,0.374,0.626
denver_co,CO,Joe Biden,DEM,313293,80534,393827,0.204,0.796
eagle_co,CO,Joe Biden,DEM,18588,10552,29140,0.362,0.638
adams_co,CO,Joe Biden,DEM,134202,102533,236735,0.433,0.567
garfield_co,CO,Joe Biden,DEM,15427,15477,30904,0.501,0.499
gilpin_co,CO,Joe Biden,DEM,2223,1963,4186,0.469,0.531
gunnison_co,CO,Joe Biden,DEM,7132,4058,11190,0.363,0.637
jefferson_co,CO,Joe Biden,DEM,218396,158961,377357,0.421,0.579
lake_co,CO,Joe Biden,DEM,2303,1658,3961,0.419,0.581
la plata_co,CO,Joe Biden,DEM,20548,15119,35667,0.424,0.576
larimer_co,CO,Joe Biden,DEM,126120,98218,224338,0.438,0.562
arapahoe_co,CO,Joe Biden,DEM,213607,136576,350183,0.39,0.61
ouray_co,CO,Joe Biden,DEM,2365,1655,4020,0.412,0.588
pitkin_co,CO,Joe Biden,DEM,8989,2968,11957,0.248,0.752
pueblo_co,CO,Joe Biden,DEM,43772,44527,88299,0.504,0.496
routt_co,CO,Joe Biden,DEM,10582,6294,16876,0.373,0.627
saguache_co,CO,Joe Biden,DEM,1884,1505,3389,0.444,0.556
san juan_co,CO,Joe Biden,DEM,342,221,563,0.393,0.607
san miguel_co,CO,Joe Biden,DEM,3924,1223,5147,0.238,0.762
summit_co,CO,Joe Biden,DEM,12631,5848,18479,0.316,0.684
broomfield_co,CO,Joe Biden,DEM,29077,17555,46632,0.376,0.624
boulder_co,CO,Joe Biden,DEM,159089,47022,206111,0.228,0.772
chaffee_co,CO,Joe Biden,DEM,7160,6557,13717,0.478,0.522
north canaan_ct,CT,Joe Biden,DEM,862,843,1705,0.494,0.506
norwalk_ct,CT,Joe Biden,DEM,29382,13837,43219,0.32,0.68
norwich_ct,CT,Joe Biden,DEM,9306,5984,15290,0.391,0.609
old lyme_ct,CT,Joe Biden,DEM,3226,2187,5413,0.404,0.596
old saybrook_ct,CT,Joe Biden,DEM,4253,3090,7343,0.421,0.579
orange_ct,CT,Joe Biden,DEM,4816,4437,9253,0.48,0.52
pomfret_ct,CT,Joe Biden,DEM,1357,1167,2524,0.462,0.538
portland_ct,CT,Joe Biden,DEM,3155,2733,5888,0.464,0.536
redding_ct,CT,Joe Biden,DEM,3829,2146,5975,0.359,0.641
ridgefield_ct,CT,Joe Biden,DEM,10278,5967,16245,0.367,0.633
rocky hill_ct,CT,Joe Biden,DEM,6115,4825,10940,0.441,0.559
bloomfield_ct,CT,Joe Biden,DEM,11007,1814,12821,0.141,0.859
roxbury_ct,CT,Joe Biden,DEM,937,685,1622,0.422,0.578
salisbury_ct,CT,Joe Biden,DEM,2023,532,2555,0.208,0.792
sharon_ct,CT,Joe Biden,DEM,1019,536,1555,0.345,0.655
sherman_ct,CT,Joe Biden,DEM,1234,1102,2336,0.472,0.528
simsbury_ct,CT,Joe Biden,DEM,10296,5878,16174,0.363,0.637
bolton_ct,CT,Joe Biden,DEM,1727,1561,3288,0.475,0.525
southbury_ct,CT,Joe Biden,DEM,6570,6420,12990,0.494,0.506
south windsor_ct,CT,Joe Biden,DEM,9596,5927,15523,0.382,0.618
stamford_ct,CT,Joe Biden,DEM,40437,18975,59412,0.319,0.681
stonington_ct,CT,Joe Biden,DEM,7453,4436,11889,0.373,0.627
stratford_ct,CT,Joe Biden,DEM,17363,10831,28194,0.384,0.616
suffield_ct,CT,Joe Biden,DEM,4363,4323,8686,0.498,0.502
tolland_ct,CT,Joe Biden,DEM,5103,4154,9257,0.449,0.551
trumbull_ct,CT,Joe Biden,DEM,11919,10083,22002,0.458,0.542
vernon_ct,CT,Joe Biden,DEM,9259,6141,15400,0.399,0.601
wallingford_ct,CT,Joe Biden,DEM,13560,12225,25785,0.474,0.526
branford_ct,CT,Joe Biden,DEM,10562,7351,17913,0.41,0.59
washington_ct,CT,Joe Biden,DEM,1461,807,2268,0.356,0.644
waterbury_ct,CT,Joe Biden,DEM,21573,14534,36107,0.403,0.597
waterford_ct,CT,Joe Biden,DEM,6917,5399,12316,0.438,0.562
westbrook_ct,CT,Joe Biden,DEM,2288,2023,4311,0.469,0.531
west hartford_ct,CT,Joe Biden,DEM,27298,8993,36291,0.248,0.752
west haven_ct,CT,Joe Biden,DEM,14245,8360,22605,0.37,0.63
weston_ct,CT,Joe Biden,DEM,4733,1795,6528,0.275,0.725
westport_ct,CT,Joe Biden,DEM,13048,4475,17523,0.255,0.745
wethersfield_ct,CT,Joe Biden,DEM,9612,6665,16277,0.409,0.591
bridgeport_ct,CT,Joe Biden,DEM,33515,8673,42188,0.206,0.794
willington_ct,CT,Joe Biden,DEM,1674,1530,3204,0.478,0.522
wilton_ct,CT,Joe Biden,DEM,7676,4039,11715,0.345,0.655
windham_ct,CT,Joe Biden,DEM,5365,2983,8348,0.357,0.643
windsor_ct,CT,Joe Biden,DEM,13183,4331,17514,0.247,0.753
windsor locks_ct,CT,Joe Biden,DEM,3751,3270,7021,0.466,0.534
woodbridge_ct,CT,Joe Biden,DEM,3855,1884,5739,0.328,0.672
woodstock_ct,CT,Joe Biden,DEM,2548,2631,5179,0.508,0.492
bridgewater_ct,CT,Joe Biden,DEM,667,566,1233,0.459,0.541
bristol_ct,CT,Joe Biden,DEM,15462,14337,29799,0.481,0.519
brookfield_ct,CT,Joe Biden,DEM,5426,5381,10807,0.498,0.502
andover_ct,CT,Joe Biden,DEM,1058,1033,2091,0.494,0.506
burlington_ct,CT,Joe Biden,DEM,3099,3134,6233,0.503,0.497
canaan_ct,CT,Joe Biden,DEM,437,218,655,0.333,0.667
canton_ct,CT,Joe Biden,DEM,3878,2785,6663,0.418,0.582
cheshire_ct,CT,Joe Biden,DEM,9745,7673,17418,0.441,0.559
chester_ct,CT,Joe Biden,DEM,1701,895,2596,0.345,0.655
clinton_ct,CT,Joe Biden,DEM,4368,3436,7804,0.44,0.56
colchester_ct,CT,Joe Biden,DEM,5216,4475,9691,0.462,0.538
ansonia_ct,CT,Joe Biden,DEM,4521,3898,8419,0.463,0.537
columbia_ct,CT,Joe Biden,DEM,1888,1680,3568,0.471,0.529
cornwall_ct,CT,Joe Biden,DEM,760,272,1032,0.264,0.736
coventry_ct,CT,Joe Biden,DEM,4011,3761,7772,0.484,0.516
cromwell_ct,CT,Joe Biden,DEM,4872,3911,8783,0.445,0.555
danbury_ct,CT,Joe Biden,DEM,18869,13152,32021,0.411,0.589
darien_ct,CT,Joe Biden,DEM,7876,5142,13018,0.395,0.605
deep river_ct,CT,Joe Biden,DEM,1785,1117,2902,0.385,0.615
derby_ct,CT,Joe Biden,DEM,2963,2815,5778,0.487,0.513
durham_ct,CT,Joe Biden,DEM,2363,2419,4782,0.506,0.494
ashford_ct,CT,Joe Biden,DEM,1330,1214,2544,0.477,0.523
east granby_ct,CT,Joe Biden,DEM,1789,1475,3264,0.452,0.548
east haddam_ct,CT,Joe Biden,DEM,2980,2845,5825,0.488,0.512
east hampton_ct,CT,Joe Biden,DEM,4051,3937,7988,0.493,0.507
east hartford_ct,CT,Joe Biden,DEM,14787,5820,20607,0.282,0.718
east lyme_ct,CT,Joe Biden,DEM,7290,4466,11756,0.38,0.62
easton_ct,CT,Joe Biden,DEM,2777,2246,5023,0.447,0.553
east windsor_ct,CT,Joe Biden,DEM,3008,2644,5652,0.468,0.532
ellington_ct,CT,Joe Biden,DEM,4787,4704,9491,0.496,0.504
enfield_ct,CT,Joe Biden,DEM,11263,9666,20929,0.462,0.538
avon_ct,CT,Joe Biden,DEM,7299,4688,11987,0.391,0.609
essex_ct,CT,Joe Biden,DEM,3011,1704,4715,0.361,0.639
fairfield_ct,CT,Joe Biden,DEM,22861,12553,35414,0.354,0.646
farmington_ct,CT,Joe Biden,DEM,9616,6421,16037,0.4,0.6
glastonbury_ct,CT,Joe Biden,DEM,13990,8384,22374,0.375,0.625
granby_ct,CT,Joe Biden,DEM,4029,3344,7373,0.454,0.546
greenwich_ct,CT,Joe Biden,DEM,22243,13869,36112,0.384,0.616
groton_ct,CT,Joe Biden,DEM,10699,6690,17389,0.385,0.615
guilford_ct,CT,Joe Biden,DEM,9616,5251,14867,0.353,0.647
haddam_ct,CT,Joe Biden,DEM,2728,2789,5517,0.506,0.494
hamden_ct,CT,Joe Biden,DEM,21652,7452,29104,0.256,0.744
hampton_ct,CT,Joe Biden,DEM,572,567,1139,0.498,0.502
hartford_ct,CT,Joe Biden,DEM,28301,4386,32687,0.134,0.866
hebron_ct,CT,Joe Biden,DEM,3388,2878,6266,0.459,0.541
kent_ct,CT,Joe Biden,DEM,1277,588,1865,0.315,0.685
killingworth_ct,CT,Joe Biden,DEM,2343,2044,4387,0.466,0.534
ledyard_ct,CT,Joe Biden,DEM,4534,3893,8427,0.462,0.538
litchfield_ct,CT,Joe Biden,DEM,2673,2669,5342,0.5,0.5
lyme_ct,CT,Joe Biden,DEM,1165,607,1772,0.343,0.657
madison_ct,CT,Joe Biden,DEM,7625,4812,12437,0.387,0.613
manchester_ct,CT,Joe Biden,DEM,19455,9011,28466,0.317,0.683
mansfield_ct,CT,Joe Biden,DEM,5608,1877,7485,0.251,0.749
marlborough_ct,CT,Joe Biden,DEM,2119,1943,4062,0.478,0.522
meriden_ct,CT,Joe Biden,DEM,14955,10371,25326,0.41,0.59
middlefield_ct,CT,Joe Biden,DEM,1442,1411,2853,0.495,0.505
middletown_ct,CT,Joe Biden,DEM,15508,8001,23509,0.34,0.66
milford_ct,CT,Joe Biden,DEM,17626,14436,32062,0.45,0.55
montville_ct,CT,Joe Biden,DEM,4406,4467,8873,0.503,0.497
new britain_ct,CT,Joe Biden,DEM,16031,8040,24071,0.334,0.666
bethany_ct,CT,Joe Biden,DEM,1912,1786,3698,0.483,0.517
new canaan_ct,CT,Joe Biden,DEM,7298,5067,12365,0.41,0.59
new haven_ct,CT,Joe Biden,DEM,35521,6581,42102,0.156,0.844
newington_ct,CT,Joe Biden,DEM,10031,7324,17355,0.422,0.578
new london_ct,CT,Joe Biden,DEM,6912,2211,9123,0.242,0.758
new milford_ct,CT,Joe Biden,DEM,8004,7730,15734,0.491,0.509
newtown_ct,CT,Joe Biden,DEM,9695,7574,17269,0.439,0.561
norfolk_ct,CT,Joe Biden,DEM,659,401,1060,0.378,0.622
bethel_ct,CT,Joe Biden,DEM,6270,4902,11172,0.439,0.561
pima_az,AZ,Joe Biden,DEM,304981,215754,520735,0.414,0.586
santa cruz_az,AZ,Joe Biden,DEM,13138,6423,19561,0.328,0.672
apache_az,AZ,Joe Biden,DEM,23293,11890,35183,0.338,0.662
coconino_az,AZ,Joe Biden,DEM,44698,28648,73346,0.391,0.609
maricopa_az,AZ,Joe Biden,DEM,1040774,1028701,2069475,0.497,0.503
sussex_de,DE,Donald Trump,REP,71230,58122,129352,0.551,0.449
baker_fl,FL,Donald Trump,REP,11911,2148,14059,0.847,0.153
bay_fl,FL,Donald Trump,REP,66097,26927,93024,0.711,0.289
bradford_fl,FL,Donald Trump,REP,10334,3298,13632,0.758,0.242
brevard_fl,FL,Donald Trump,REP,207883,152881,360764,0.576,0.424
calhoun_fl,FL,Donald Trump,REP,5274,1252,6526,0.808,0.192
charlotte_fl,FL,Donald Trump,REP,73243,43097,116340,0.63,0.37
citrus_fl,FL,Donald Trump,REP,65352,27856,93208,0.701,0.299
clay_fl,FL,Donald Trump,REP,84480,39925,124405,0.679,0.321
collier_fl,FL,Donald Trump,REP,128950,78868,207818,0.62,0.38
columbia_fl,FL,Donald Trump,REP,23836,9206,33042,0.721,0.279
desoto_fl,FL,Donald Trump,REP,8313,4346,12659,0.657,0.343
dixie_fl,FL,Donald Trump,REP,6759,1408,8167,0.828,0.172
escambia_fl,FL,Donald Trump,REP,96674,73698,170372,0.567,0.433
flagler_fl,FL,Donald Trump,REP,43043,28673,71716,0.6,0.4
franklin_fl,FL,Donald Trump,REP,4675,2174,6849,0.683,0.317
gilchrist_fl,FL,Donald Trump,REP,7895,1790,9685,0.815,0.185
glades_fl,FL,Donald Trump,REP,3782,1411,5193,0.728,0.272
gulf_fl,FL,Donald Trump,REP,6113,2050,8163,0.749,0.251
hamilton_fl,FL,Donald Trump,REP,3815,2015,5830,0.654,0.346
hardee_fl,FL,Donald Trump,REP,6122,2363,8485,0.722,0.278
hendry_fl,FL,Donald Trump,REP,7906,5034,12940,0.611,0.389
hernando_fl,FL,Donald Trump,REP,70412,38510,108922,0.646,0.354
highlands_fl,FL,Donald Trump,REP,34873,17297,52170,0.668,0.332
holmes_fl,FL,Donald Trump,REP,8080,988,9068,0.891,0.109
indian river_fl,FL,Donald Trump,REP,58872,38612,97484,0.604,0.396
jackson_fl,FL,Donald Trump,REP,15488,6931,22419,0.691,0.309
jefferson_fl,FL,Donald Trump,REP,4479,3972,8451,0.53,0.47
lafayette_fl,FL,Donald Trump,REP,3128,530,3658,0.855,0.145
lake_fl,FL,Donald Trump,REP,125859,85455,211314,0.596,0.404
lee_fl,FL,Donald Trump,REP,233247,160652,393899,0.592,0.408
levy_fl,FL,Donald Trump,REP,16749,6396,23145,0.724,0.276
liberty_fl,FL,Donald Trump,REP,2846,715,3561,0.799,0.201
madison_fl,FL,Donald Trump,REP,5576,3804,9380,0.594,0.406
manatee_fl,FL,Donald Trump,REP,124987,91971,216958,0.576,0.424
marion_fl,FL,Donald Trump,REP,127826,76550,204376,0.625,0.375
martin_fl,FL,Donald Trump,REP,61168,37558,98726,0.62,0.38
monroe_fl,FL,Donald Trump,REP,25693,22336,48029,0.535,0.465
nassau_fl,FL,Donald Trump,REP,42566,16245,58811,0.724,0.276
okaloosa_fl,FL,Donald Trump,REP,79798,36575,116373,0.686,0.314
okeechobee_fl,FL,Donald Trump,REP,11470,4484,15954,0.719,0.281
pasco_fl,FL,Donald Trump,REP,179621,122349,301970,0.595,0.405
polk_fl,FL,Donald Trump,REP,194586,148670,343256,0.567,0.433
putnam_fl,FL,Donald Trump,REP,25514,10859,36373,0.701,0.299
st. johns_fl,FL,Donald Trump,REP,110946,65676,176622,0.628,0.372
st. lucie_fl,FL,Donald Trump,REP,86831,85338,172169,0.504,0.496
santa rosa_fl,FL,Donald Trump,REP,77385,29543,106928,0.724,0.276
sarasota_fl,FL,Donald Trump,REP,148370,122205,270575,0.548,0.452
sumter_fl,FL,Donald Trump,REP,62761,29724,92485,0.679,0.321
suwannee_fl,FL,Donald Trump,REP,16410,4647,21057,0.779,0.221
taylor_fl,FL,Donald Trump,REP,7751,2376,10127,0.765,0.235
union_fl,FL,Donald Trump,REP,5133,1112,6245,0.822,0.178
volusia_fl,FL,Donald Trump,REP,173821,133618,307439,0.565,0.435
wakulla_fl,FL,Donald Trump,REP,12874,5530,18404,0.7,0.3
walton_fl,FL,Donald Trump,REP,32947,10764,43711,0.754,0.246
washington_fl,FL,Donald Trump,REP,9876,2451,12327,0.801,0.199
appling_ga,GA,Donald Trump,REP,6570,1820,8390,0.783,0.217
atkinson_ga,GA,Donald Trump,REP,2300,855,3155,0.729,0.271
bacon_ga,GA,Donald Trump,REP,4017,650,4667,0.861,0.139
baker_ga,GA,Donald Trump,REP,897,658,1555,0.577,0.423
banks_ga,GA,Donald Trump,REP,7795,1006,8801,0.886,0.114
barrow_ga,GA,Donald Trump,REP,26804,11117,37921,0.707,0.293
bartow_ga,GA,Donald Trump,REP,37672,12792,50464,0.747,0.253
ben hill_ga,GA,Donald Trump,REP,4111,2453,6564,0.626,0.374
berrien_ga,GA,Donald Trump,REP,6419,1324,7743,0.829,0.171
bleckley_ga,GA,Donald Trump,REP,4329,1379,5708,0.758,0.242
brantley_ga,GA,Donald Trump,REP,6993,756,7749,0.902,0.098
brooks_ga,GA,Donald Trump,REP,4261,2840,7101,0.6,0.4
bryan_ga,GA,Donald Trump,REP,14240,7095,21335,0.667,0.333
bulloch_ga,GA,Donald Trump,REP,18387,11703,30090,0.611,0.389
burke_ga,GA,Donald Trump,REP,5400,5283,10683,0.505,0.495
butts_ga,GA,Donald Trump,REP,8406,3365,11771,0.714,0.286
camden_ga,GA,Donald Trump,REP,15249,8437,23686,0.644,0.356
candler_ga,GA,Donald Trump,REP,3133,1298,4431,0.707,0.293
carroll_ga,GA,Donald Trump,REP,37476,16996,54472,0.688,0.312
catoosa_ga,GA,Donald Trump,REP,25167,7426,32593,0.772,0.228
charlton_ga,GA,Donald Trump,REP,3419,1149,4568,0.748,0.252
chattahoochee_ga,GA,Donald Trump,REP,880,702,1582,0.556,0.444
chattooga_ga,GA,Donald Trump,REP,8064,1986,10050,0.802,0.198
cherokee_ga,GA,Donald Trump,REP,99585,45230,144815,0.688,0.312
clinch_ga,GA,Donald Trump,REP,2105,756,2861,0.736,0.264
coffee_ga,GA,Donald Trump,REP,10578,4636,15214,0.695,0.305
colquitt_ga,GA,Donald Trump,REP,11777,4309,16086,0.732,0.268
columbia_ga,GA,Donald Trump,REP,50013,30562,80575,0.621,0.379
cook_ga,GA,Donald Trump,REP,4900,2135,7035,0.697,0.303
coweta_ga,GA,Donald Trump,REP,51501,25298,76799,0.671,0.329
crawford_ga,GA,Donald Trump,REP,4428,1674,6102,0.726,0.274
crisp_ga,GA,Donald Trump,REP,4985,3048,8033,0.621,0.379
dade_ga,GA,Donald Trump,REP,6066,1368,7434,0.816,0.184
dawson_ga,GA,Donald Trump,REP,13398,2683,16081,0.833,0.167
decatur_ga,GA,Donald Trump,REP,6755,4870,11625,0.581,0.419
dodge_ga,GA,Donald Trump,REP,5843,2228,8071,0.724,0.276
dooly_ga,GA,Donald Trump,REP,2159,1946,4105,0.526,0.474
early_ga,GA,Donald Trump,REP,2710,2478,5188,0.522,0.478
echols_ga,GA,Donald Trump,REP,1256,185,1441,0.872,0.128
effingham_ga,GA,Donald Trump,REP,23361,8210,31571,0.74,0.26
elbert_ga,GA,Donald Trump,REP,6226,2945,9171,0.679,0.321
emanuel_ga,GA,Donald Trump,REP,6553,2952,9505,0.689,0.311
evans_ga,GA,Donald Trump,REP,2888,1359,4247,0.68,0.32
fannin_ga,GA,Donald Trump,REP,12169,2680,14849,0.82,0.18
fayette_ga,GA,Donald Trump,REP,37956,34038,71994,0.527,0.473
floyd_ga,GA,Donald Trump,REP,28906,12435,41341,0.699,0.301
forsyth_ga,GA,Donald Trump,REP,85123,44188,129311,0.658,0.342
franklin_ga,GA,Donald Trump,REP,9069,1696,10765,0.842,0.158
gilmer_ga,GA,Donald Trump,REP,13429,3096,16525,0.813,0.187
glascock_ga,GA,Donald Trump,REP,1402,163,1565,0.896,0.104
glynn_ga,GA,Donald Trump,REP,25617,16371,41988,0.61,0.39
gordon_ga,GA,Donald Trump,REP,19405,4628,24033,0.807,0.193
grady_ga,GA,Donald Trump,REP,7034,3673,10707,0.657,0.343
greene_ga,GA,Donald Trump,REP,7066,4178,11244,0.628,0.372
habersham_ga,GA,Donald Trump,REP,16637,3794,20431,0.814,0.186
hall_ga,GA,Donald Trump,REP,64183,26354,90537,0.709,0.291
haralson_ga,GA,Donald Trump,REP,12330,1916,14246,0.866,0.134
harris_ga,GA,Donald Trump,REP,14319,5672,19991,0.716,0.284
hart_ga,GA,Donald Trump,REP,9465,3263,12728,0.744,0.256
heard_ga,GA,Donald Trump,REP,4519,875,5394,0.838,0.162
houston_ga,GA,Donald Trump,REP,41540,33298,74838,0.555,0.445
irwin_ga,GA,Donald Trump,REP,3134,1034,4168,0.752,0.248
jackson_ga,GA,Donald Trump,REP,29502,8173,37675,0.783,0.217
jasper_ga,GA,Donald Trump,REP,5822,1822,7644,0.762,0.238
jeff davis_ga,GA,Donald Trump,REP,4695,1076,5771,0.814,0.186
jenkins_ga,GA,Donald Trump,REP,2161,1294,3455,0.625,0.375
johnson_ga,GA,Donald Trump,REP,2850,1250,4100,0.695,0.305
jones_ga,GA,Donald Trump,REP,9940,4994,14934,0.666,0.334
lamar_ga,GA,Donald Trump,REP,6331,2714,9045,0.7,0.3
lanier_ga,GA,Donald Trump,REP,2509,1067,3576,0.702,0.298
laurens_ga,GA,Donald Trump,REP,14493,8238,22731,0.638,0.362
lee_ga,GA,Donald Trump,REP,12007,4707,16714,0.718,0.282
lincoln_ga,GA,Donald Trump,REP,3173,1468,4641,0.684,0.316
long_ga,GA,Donald Trump,REP,3527,2130,5657,0.623,0.377
lowndes_ga,GA,Donald Trump,REP,25692,20663,46355,0.554,0.446
lumpkin_ga,GA,Donald Trump,REP,12163,3368,15531,0.783,0.217
mcduffie_ga,GA,Donald Trump,REP,6169,4286,10455,0.59,0.41
mcintosh_ga,GA,Donald Trump,REP,4016,2680,6696,0.6,0.4
madison_ga,GA,Donald Trump,REP,11326,3611,14937,0.758,0.242
marion_ga,GA,Donald Trump,REP,2275,1350,3625,0.628,0.372
meriwether_ga,GA,Donald Trump,REP,6524,4353,10877,0.6,0.4
miller_ga,GA,Donald Trump,REP,2066,768,2834,0.729,0.271
mitchell_ga,GA,Donald Trump,REP,4935,4027,8962,0.551,0.449
monroe_ga,GA,Donald Trump,REP,11057,4533,15590,0.709,0.291
montgomery_ga,GA,Donald Trump,REP,2960,1007,3967,0.746,0.254
morgan_ga,GA,Donald Trump,REP,8231,3475,11706,0.703,0.297
murray_ga,GA,Donald Trump,REP,12944,2445,15389,0.841,0.159
oconee_ga,GA,Donald Trump,REP,16595,8573,25168,0.659,0.341
oglethorpe_ga,GA,Donald Trump,REP,5592,2541,8133,0.688,0.312
paulding_ga,GA,Donald Trump,REP,54517,30855,85372,0.639,0.361
peach_ga,GA,Donald Trump,REP,6506,6047,12553,0.518,0.482
pickens_ga,GA,Donald Trump,REP,14110,3057,17167,0.822,0.178
pierce_ga,GA,Donald Trump,REP,7898,1149,9047,0.873,0.127
pike_ga,GA,Donald Trump,REP,9127,1593,10720,0.851,0.149
polk_ga,GA,Donald Trump,REP,13587,3809,17396,0.781,0.219
pulaski_ga,GA,Donald Trump,REP,2815,1266,4081,0.69,0.31
putnam_ga,GA,Donald Trump,REP,8291,3564,11855,0.699,0.301
quitman_ga,GA,Donald Trump,REP,604,502,1106,0.546,0.454
rabun_ga,GA,Donald Trump,REP,7474,2094,9568,0.781,0.219
schley_ga,GA,Donald Trump,REP,1800,475,2275,0.791,0.209
screven_ga,GA,Donald Trump,REP,3915,2712,6627,0.591,0.409
seminole_ga,GA,Donald Trump,REP,2613,1275,3888,0.672,0.328
spalding_ga,GA,Donald Trump,REP,18104,12107,30211,0.599,0.401
stephens_ga,GA,Donald Trump,REP,9367,2518,11885,0.788,0.212
tattnall_ga,GA,Donald Trump,REP,6054,2131,8185,0.74,0.26
taylor_ga,GA,Donald Trump,REP,2420,1422,3842,0.63,0.37
telfair_ga,GA,Donald Trump,REP,2825,1509,4334,0.652,0.348
thomas_ga,GA,Donald Trump,REP,12969,8903,21872,0.593,0.407
tift_ga,GA,Donald Trump,REP,10784,5495,16279,0.662,0.338
toombs_ga,GA,Donald Trump,REP,7873,3041,10914,0.721,0.279
towns_ga,GA,Donald Trump,REP,6384,1595,7979,0.8,0.2
